Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,241,2619,251,31,1,251.0,26.0,241.0,2621.0,0.0,0.0,0.0,0.0,
000,492,2619,75,35,1,60.0,18.0,507.0,2627.0,0.0,0.0,0.0,0.0,
001,241,2621,251,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,507,2627,60,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,14,2654,145,200,1,86.0,200.0,44.0,2654.0,0.0,0.0,0.0,0.0,
006,44,2654,86,200,1,86.0,200.0,44.0,2654.0,0.0,0.0,0.0,0.0,
007,44,2654,86,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,169,2654,173,200,1,173.0,200.0,169.0,2654.0,0.0,0.0,0.0,0.0,
010,169,2654,173,200,1,173.0,200.0,169.0,2654.0,0.0,0.0,0.0,0.0,
011,169,2654,173,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,352,2654,162,200,1,162.0,200.0,352.0,2654.0,0.0,0.0,0.0,0.0,
014,352,2654,162,200,1,162.0,200.0,352.0,2654.0,0.0,0.0,0.0,0.0,
015,352,2654,162,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,777,2654,145,200,1,95.0,200.0,802.0,2654.0,0.0,0.0,0.0,0.0,
018,802,2654,95,200,1,95.0,200.0,802.0,2654.0,0.0,0.0,0.0,0.0,
019,802,2654,95,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,932,2654,193,200,1,193.0,200.0,932.0,2654.0,0.0,0.0,0.0,0.0,
022,932,2654,193,200,1,193.0,200.0,932.0,2654.0,0.0,0.0,0.0,0.0,
023,932,2654,193,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,1135,2666,270,174,1,270.0,175.0,1135.0,2666.0,0.0,0.0,0.0,0.0,
026,1135,2666,270,175,1,270.0,175.0,1135.0,2666.0,0.0,0.0,0.0,0.0,
027,1135,2666,270,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
029,1418,2654,243,200,1,243.0,200.0,1418.0,2654.0,0.0,0.0,0.0,0.0,
029,1450,2816,180,31,1,178.0,29.0,1451.0,2817.0,0.0,0.0,0.0,0.0,
030,1418,2654,243,200,1,243.0,200.0,1418.0,2654.0,0.0,0.0,0.0,0.0,
031,1418,2654,243,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
033,0,1804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
