Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,331,5656,170,39,1,170.0,39.0,331.0,5656.0,0.0,0.0,0.0,0.0,
001,331,5656,170,39,1,170.0,39.0,331.0,5656.0,0.0,0.0,0.0,0.0,
002,331,5656,170,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,332,5712,412,228,2,413.0,156.0,331.5,5784.5,1.4142135623730951,101.82337649086284,0.7071067811865476,102.5304832720494,
005,332,5712,412,228,6,68.66666666666667,38.333333333333336,332.0,5806.666666666667,168.19829567111157,93.89710680668848,0.0,47.356801693808116,
005,331,5857,414,84,2,336.5,26.0,351.0,5880.0,53.033008588991066,16.97056274847714,0.0,12.727922061357855,
006,1159,5712,412,228,2,413.0,156.0,1158.5,5784.5,1.4142135623730951,101.82337649086284,0.7071067811865476,102.5304832720494,
007,1159,5712,412,228,6,68.66666666666667,38.333333333333336,1159.0,5806.666666666667,168.19829567111157,93.89710680668848,0.0,47.356801693808116,
007,1158,5857,414,84,2,336.5,26.0,1178.0,5880.0,53.033008588991066,16.97056274847714,0.0,12.727922061357855,
008,319,6036,1265,563,2,1265.0,267.5,319.0,6104.5,0.0,224.15284963613556,0.0,96.87362902255701,
009,319,6036,1265,109,2,233.5,41.0,456.5,6085.0,7.7781745930520225,2.8284271247461903,177.48380207782344,1.4142135623730951,
009,319,6173,1265,426,1,1265.0,426.0,319.0,6173.0,0.0,0.0,0.0,0.0,
010,331,6086,239,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,582,6084,228,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,319,6173,1265,426,1,1265.0,426.0,319.0,6173.0,0.0,0.0,0.0,0.0,
014,319,6173,1265,426,1,1266.0,426.0,318.0,6173.0,0.0,0.0,0.0,0.0,
015,318,6173,1266,426,3,422.0,426.0,740.0,6173.0,0.0,0.0,422.0,0.0,
016,318,6173,422,426,5,398.0,72.4,330.0,6368.6,0.0,21.019038988498025,0.0,140.56066306047364,
016,740,6173,422,426,5,398.0,72.4,752.0,6368.6,0.0,21.019038988498025,0.0,140.56066306047364,
016,1162,6173,422,426,5,398.0,72.4,1174.0,6368.6,0.0,21.019038988498025,0.0,140.56066306047364,
017,330,6173,398,110,1,370.0,93.0,330.0,6173.0,0.0,0.0,0.0,0.0,
017,330,6299,398,63,1,370.0,46.0,330.0,6299.0,0.0,0.0,0.0,0.0,
017,330,6378,398,63,1,370.0,46.0,330.0,6378.0,0.0,0.0,0.0,0.0,
017,330,6457,398,63,1,370.0,46.0,330.0,6457.0,0.0,0.0,0.0,0.0,
017,330,6536,398,63,1,370.0,46.0,330.0,6536.0,0.0,0.0,0.0,0.0,
018,330,6173,370,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,330,6299,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,330,6378,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,330,6457,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,330,6536,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,752,6173,398,110,1,370.0,93.0,752.0,6173.0,0.0,0.0,0.0,0.0,
028,752,6299,398,63,1,370.0,46.0,752.0,6299.0,0.0,0.0,0.0,0.0,
028,752,6378,398,63,1,370.0,46.0,752.0,6378.0,0.0,0.0,0.0,0.0,
028,752,6457,398,63,1,370.0,46.0,752.0,6457.0,0.0,0.0,0.0,0.0,
028,752,6536,398,63,1,370.0,46.0,752.0,6536.0,0.0,0.0,0.0,0.0,
029,752,6173,370,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
031,752,6299,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
033,752,6378,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
035,752,6457,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
037,752,6536,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
039,1174,6173,398,110,1,370.0,93.0,1174.0,6173.0,0.0,0.0,0.0,0.0,
039,1174,6299,398,63,1,370.0,46.0,1174.0,6299.0,0.0,0.0,0.0,0.0,
039,1174,6378,398,63,1,370.0,46.0,1174.0,6378.0,0.0,0.0,0.0,0.0,
039,1174,6457,398,63,1,370.0,46.0,1174.0,6457.0,0.0,0.0,0.0,0.0,
039,1174,6536,398,63,1,370.0,46.0,1174.0,6536.0,0.0,0.0,0.0,0.0,
040,1174,6173,370,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
042,1174,6299,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
044,1174,6378,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
046,1174,6457,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
048,1174,6536,370,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
050,319,6724,1265,379,1,1241.0,379.0,331.0,6724.0,0.0,0.0,0.0,0.0,
051,331,6724,1241,379,1,1241.0,375.0,331.0,6724.0,0.0,0.0,0.0,0.0,
052,331,6724,1241,375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
