Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,331,4177,609,141,2,276.5,104.5,463.0,4195.0,38.890872965260115,51.61879502661797,186.67619023324855,25.45584412271571,
008,0,3259,0,20,1,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,
009,331,4177,249,141,6,41.5,23.833333333333332,331.0,4235.166666666667,101.65382432550189,58.37950553633242,0.0,28.985628622934275,
009,595,4213,304,68,2,304.0,32.0,595.0,4223.0,0.0,22.627416997969522,0.0,14.142135623730951,
010,331,4247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,331,4247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,331,4247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,331,4247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,331,4247,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,331,4176,249,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,595,4213,304,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,595,4233,304,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,3259,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,963,3738,609,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,963,3813,609,162,2,304.5,80.5,481.5,3536.0,430.62802974260745,85.55992052357225,680.9438302826453,391.7371567773473,
017,963,3995,609,162,2,304.5,80.5,481.5,3627.0,430.62802974260745,85.55992052357225,680.9438302826453,520.430590953299,
017,963,4177,609,162,2,304.5,80.5,481.5,3718.0,430.62802974260745,85.55992052357225,680.9438302826453,649.1240251292506,
018,963,3813,609,141,2,276.5,104.5,1095.5,3831.0,38.890872965260115,51.61879502661797,187.3832970144351,25.45584412271571,
018,0,3259,0,20,1,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,
019,963,3813,249,141,6,41.5,23.833333333333332,963.0,3871.1666666666665,101.65382432550189,58.37950553633242,0.0,28.985628622934275,
019,1228,3849,304,68,2,304.0,32.0,1228.0,3859.0,0.0,22.627416997969522,0.0,14.142135623730951,
020,963,3883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,963,3883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,963,3883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,963,3883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,963,3883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,963,3812,249,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,1228,3849,304,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,1228,3869,304,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,963,3995,609,141,2,276.5,104.5,1095.5,4013.0,38.890872965260115,51.61879502661797,187.3832970144351,25.45584412271571,
024,0,3259,0,20,1,0.0,0.0,0.0,3259.0,0.0,0.0,0.0,0.0,
025,963,3995,249,141,6,41.5,23.833333333333332,963.0,4053.1666666666665,101.65382432550189,58.37950553633242,0.0,28.985628622934275,
025,1228,4031,304,68,2,304.0,32.0,1228.0,4041.0,0.0,22.627416997969522,0.0,14.142135623730951,
026,963,4065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,963,4065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,963,4065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,963,4065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,963,4065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,963,3994,249,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,1228,4031,304,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,1228,4051,304,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
