Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,0,4983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,356,5789,300,20,5,122.8,45.6,369.2,5631.8,118.14059420876467,45.13092066421868,235.51475537638825,362.7936052358145,
004,626,5789,30,20,1,75.0,18.0,581.0,5789.0,0.0,0.0,0.0,0.0,
004,356,5789,142,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,4983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,356,5789,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,508,5809,142,88,1,0.0,0.0,0.0,4983.0,0.0,0.0,0.0,0.0,
005,581,5789,75,18,2,32.5,11.5,593.5,5792.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
006,586,5792,11,13,1,9.0,12.0,587.0,5792.0,0.0,0.0,0.0,0.0,
006,601,5793,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
