Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,311,133,520,546,4,170.5,209.5,222.5,127.5,118.89911690168266,325.2306873589883,279.247202313649,170.77958504067945,
011,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
012,0,0,178,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,311,149,252,694,2,252.0,347.0,311.0,149.0,0.0,442.64884502277874,0.0,0.0,
012,579,361,252,93,2,252.0,47.0,579.0,377.5,0.0,18.384776310850235,0.0,23.33452377915607,
013,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,311,149,252,660,1,252.0,660.0,311.0,149.0,0.0,0.0,0.0,0.0,
014,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,311,149,252,660,23,235.69565217391303,31.652173913043477,340.3478260869565,306.0,54.467200123818245,9.547054260832944,178.54172130081892,181.84983815325114,
016,0,0,178,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,311,182,252,46,1,252.0,46.0,311.0,182.0,0.0,0.0,0.0,0.0,
016,311,228,252,30,1,252.0,30.0,311.0,228.0,0.0,0.0,0.0,0.0,
016,311,258,252,30,1,252.0,30.0,311.0,258.0,0.0,0.0,0.0,0.0,
016,311,288,252,46,1,252.0,46.0,311.0,288.0,0.0,0.0,0.0,0.0,
016,311,334,252,30,1,252.0,30.0,311.0,334.0,0.0,0.0,0.0,0.0,
016,311,364,252,30,1,252.0,30.0,311.0,364.0,0.0,0.0,0.0,0.0,
016,311,394,252,30,1,252.0,30.0,311.0,394.0,0.0,0.0,0.0,0.0,
016,311,424,252,30,1,252.0,30.0,311.0,424.0,0.0,0.0,0.0,0.0,
016,311,454,252,30,1,252.0,30.0,311.0,454.0,0.0,0.0,0.0,0.0,
016,311,484,252,30,1,252.0,30.0,311.0,484.0,0.0,0.0,0.0,0.0,
016,311,514,252,46,1,252.0,46.0,311.0,514.0,0.0,0.0,0.0,0.0,
016,311,560,252,30,1,252.0,30.0,311.0,560.0,0.0,0.0,0.0,0.0,
