Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,6333,1903,582,2,1546.5,50.0,178.0,6398.0,504.16713498600836,70.71067811865476,251.7300141024109,91.92388155425118,
001,0,6333,1903,100,1,1190.0,96.0,356.0,6336.0,0.0,0.0,0.0,0.0,
001,356,6463,1190,0,5,458.0,361.6,722.0,6463.0,409.2004398824615,202.140545165981,397.6713467173616,0.0,
002,356,6336,1190,96,4,441.75,50.0,534.5,6223.75,521.7460269773663,33.1762967593833,617.5723979151486,259.47687758256995,
003,356,6358,52,50,1,52.0,50.0,356.0,6358.0,0.0,0.0,0.0,0.0,
003,356,6336,1190,96,1,252.0,48.0,825.0,6364.0,0.0,0.0,0.0,0.0,
003,1426,6366,120,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,5835,405,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,356,6358,52,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,825,6364,252,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,356,6463,1190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,356,6463,275,452,2,275.0,213.5,356.0,6635.0,0.0,149.19953083036154,0.0,243.24473272817235,
009,661,6463,275,452,2,275.0,213.5,661.0,6635.0,0.0,149.19953083036154,0.0,243.24473272817235,
009,966,6463,275,452,2,275.0,213.5,966.0,6635.0,0.0,149.19953083036154,0.0,243.24473272817235,
009,1271,6463,275,452,2,275.0,213.5,1271.0,6635.0,0.0,149.19953083036154,0.0,243.24473272817235,
010,356,6463,275,319,1,275.0,298.0,356.0,6463.0,0.0,0.0,0.0,0.0,
010,356,6807,275,108,1,275.0,108.0,356.0,6807.0,0.0,0.0,0.0,0.0,
011,356,6463,275,298,1,275.0,298.0,356.0,6463.0,0.0,0.0,0.0,0.0,
012,356,6463,275,298,5,162.8,62.0,333.8,6457.4,136.3697180461997,75.22964841071636,214.64901583748292,358.6234794321197,
013,601,6657,30,20,1,75.0,18.0,556.0,6657.0,0.0,0.0,0.0,0.0,
013,356,6463,275,183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,356,6657,275,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,356,6675,234,87,2,0.0,15.5,293.5,6269.0,0.0,21.920310216782973,415.0716805565034,613.7686860699232,
014,556,6657,75,18,2,32.5,11.5,568.5,6660.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
015,561,6660,11,13,1,9.0,12.0,562.0,6660.0,0.0,0.0,0.0,0.0,
015,576,6661,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,587,6703,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
