Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
003,676,4088,260,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,356,4190,300,175,1,300.0,140.0,356.0,4190.0,0.0,0.0,0.0,0.0,
005,356,4390,300,107,1,300.0,86.0,356.0,4390.0,0.0,0.0,0.0,0.0,
005,356,4522,300,115,2,296.5,57.5,356.0,4565.0,4.949747468305833,40.30508652763321,0.0,60.81118318204309,
006,356,4190,300,140,1,300.0,140.0,356.0,4190.0,0.0,0.0,0.0,0.0,
007,356,4190,300,140,4,232.5,39.0,423.5,4213.5,135.0,22.891046284519195,135.0,34.961884007206095,
008,626,4190,30,20,1,75.0,18.0,581.0,4190.0,0.0,0.0,0.0,0.0,
008,356,4190,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,356,4210,300,50,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
008,356,4264,300,66,2,40.0,40.0,178.0,3916.5,56.568542494923804,56.568542494923804,251.7300141024109,491.4392129246505,
009,581,4190,75,18,2,32.5,11.5,593.5,4193.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
010,586,4193,11,13,1,9.0,12.0,587.0,4193.0,0.0,0.0,0.0,0.0,
010,601,4194,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,356,4264,80,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,356,4390,300,86,1,300.0,86.0,356.0,4390.0,0.0,0.0,0.0,0.0,
014,356,4390,300,86,5,121.0,37.4,356.8,4229.6,124.61942063739504,34.26076473168688,227.88856926138266,369.37826140692147,
015,626,4390,30,20,1,18.0,18.0,638.0,4390.0,0.0,0.0,0.0,0.0,
015,356,4390,80,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,356,4390,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,446,4409,195,67,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
016,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
