Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
003,966,6807,275,108,1,275.0,108.0,966.0,6807.0,0.0,0.0,0.0,0.0,
004,966,6807,275,108,5,113.6,45.2,852.2,6616.8,108.17254734913107,44.66766168045961,487.7327136865027,437.13407554204696,
005,1211,6807,30,20,1,18.0,18.0,1223.0,6807.0,0.0,0.0,0.0,0.0,
005,966,6807,142,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,966,6807,275,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1118,6828,121,86,1,0.0,0.0,0.0,5835.0,0.0,0.0,0.0,0.0,
006,1223,6807,18,18,2,34.5,12.5,1234.5,6809.5,27.577164466275352,3.5355339059327378,10.606601717798213,0.7071067811865476,
007,1227,6809,15,15,1,11.0,13.0,1229.0,6809.0,0.0,0.0,0.0,0.0,
007,1242,6810,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,1271,6463,275,319,1,275.0,298.0,1271.0,6463.0,0.0,0.0,0.0,0.0,
010,1271,6807,275,108,1,275.0,108.0,1271.0,6807.0,0.0,0.0,0.0,0.0,
011,1271,6463,275,298,1,275.0,298.0,1271.0,6463.0,0.0,0.0,0.0,0.0,
012,1271,6463,275,298,5,170.6,62.0,1065.8,6457.4,142.4405138996627,75.22964841071636,605.1716285484639,358.6234794321197,
013,1516,6657,30,20,1,75.0,18.0,1471.0,6657.0,0.0,0.0,0.0,0.0,
013,1271,6463,275,183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1271,6657,275,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1271,6675,273,87,1,0.0,0.0,0.0,5835.0,0.0,0.0,0.0,0.0,
014,1471,6657,75,18,2,32.5,11.5,1483.5,6660.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
015,1476,6660,11,13,1,9.0,12.0,1477.0,6660.0,0.0,0.0,0.0,0.0,
015,1491,6661,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
