Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
003,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1346,4508,200,86,1,200.0,86.0,1346.0,4508.0,0.0,0.0,0.0,0.0,
006,1346,4508,200,86,3,116.33333333333333,35.666666666666664,1402.6666666666667,4514.333333333333,85.03136676152708,27.135462651912412,98.14954576223639,10.96965511460289,
007,1516,4508,30,20,1,75.0,18.0,1471.0,4508.0,0.0,0.0,0.0,0.0,
007,1346,4508,200,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1346,4527,119,67,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
008,1471,4508,75,18,2,32.5,11.5,1483.5,4511.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
009,1476,4511,11,13,1,9.0,12.0,1477.0,4511.0,0.0,0.0,0.0,0.0,
009,1491,4512,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
