Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,2480,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1016,3335,300,86,1,300.0,86.0,1016.0,3335.0,0.0,0.0,0.0,0.0,
002,1016,3335,300,86,5,123.0,37.4,884.8,3167.8,126.17448236470004,34.26076473168688,506.7516156856335,384.57990067084893,
003,1286,3335,30,20,1,75.0,18.0,1241.0,3335.0,0.0,0.0,0.0,0.0,
003,1016,3335,80,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,2480,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,3335,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1106,3354,205,67,1,0.0,0.0,0.0,2480.0,0.0,0.0,0.0,0.0,
004,1241,3335,75,18,2,32.5,11.5,1253.5,3338.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
005,1246,3338,11,13,1,9.0,12.0,1247.0,3338.0,0.0,0.0,0.0,0.0,
005,1261,3339,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,2480,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
