Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1332,537,240,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1332,565,240,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1332,718,240,20,1,240.0,20.0,1332.0,718.0,0.0,0.0,0.0,0.0,
005,1332,718,240,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1332,778,240,192,2,240.0,92.0,1332.0,847.0,0.0,53.74011537017761,0.0,97.58073580374356,
007,1332,982,240,20,1,240.0,20.0,1332.0,982.0,0.0,0.0,0.0,0.0,
008,1332,778,240,130,6,40.0,22.333333333333332,1332.0,831.6666666666666,97.97958971132712,54.705270922157645,0.0,27.760883751542686,
008,1332,916,240,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,775,240,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
