Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,928,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,948,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,968,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,438,1903,150,1,1180.0,90.0,361.0,468.0,0.0,0.0,0.0,0.0,
006,361,468,1180,90,3,393.3333333333333,90.0,739.6666666666666,468.0,170.01568555087303,0.0,440.42857915141394,0.0,
007,361,468,274,90,1,274.0,90.0,361.0,468.0,0.0,0.0,0.0,0.0,
007,635,468,588,90,2,293.0,130.0,781.5,468.0,0.0,0.0,207.18228688765842,0.0,
007,1223,468,318,90,1,318.0,130.0,1223.0,468.0,0.0,0.0,0.0,0.0,
008,361,468,274,90,2,233.0,22.5,381.0,501.0,0.0,3.5355339059327378,0.0,16.97056274847714,
009,381,489,233,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,381,513,233,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,635,468,293,130,3,167.33333333333334,33.0,676.3333333333334,496.6666666666667,106.56609842409233,18.35755975068582,36.95041722813605,14.153915830374762,
012,928,468,293,130,3,169.0,33.0,969.3333333333334,496.6666666666667,107.39180601889512,18.35755975068582,36.95041722813605,14.153915830374762,
013,655,488,48,54,1,48.0,48.0,655.0,488.0,0.0,0.0,0.0,0.0,
013,719,489,201,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,655,513,253,20,1,53.0,20.0,719.0,513.0,0.0,0.0,0.0,0.0,
014,655,488,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,719,513,53,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,948,488,48,54,1,48.0,48.0,948.0,488.0,0.0,0.0,0.0,0.0,
019,1012,489,206,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,948,513,253,20,1,53.0,20.0,1012.0,513.0,0.0,0.0,0.0,0.0,
020,948,488,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,1012,513,53,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,1223,468,318,130,3,180.0,33.0,1264.3333333333333,496.6666666666667,118.7097300140136,18.35755975068582,36.950417228136054,14.153915830374762,
026,1243,488,48,54,1,48.0,48.0,1243.0,488.0,0.0,0.0,0.0,0.0,
026,1307,489,214,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,1243,513,278,20,1,59.0,20.0,1307.0,513.0,0.0,0.0,0.0,0.0,
027,1243,488,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,1307,513,59,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
032,351,558,1200,427,2,748.5,172.5,351.0,614.5,638.5174234114525,200.11121907579295,0.0,37.476659402887016,
033,351,588,297,31,2,136.5,25.0,473.5,593.0,108.18733752154178,8.48528137423857,161.92745289171938,7.0710678118654755,
033,351,641,1200,314,1,1200.0,392.0,351.0,641.0,0.0,0.0,0.0,0.0,
034,359,588,213,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,588,598,60,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
