Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1499,247,25,20,1,75.0,18.0,1449.0,247.0,0.0,0.0,0.0,0.0,
000,1076,234,461,346,2,230.5,173.0,538.0,234.0,325.9762261269984,244.65894629054543,760.8468965567251,0.0,
000,1076,328,461,252,2,298.0,51.0,1096.0,462.0,0.0,46.66904755831214,0.0,12.727922061357855,
001,1096,453,298,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1096,471,298,84,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
002,1239,10472,41,32,1,41.0,18.0,1239.0,10479.0,0.0,0.0,0.0,0.0,
002,1305,10472,103,32,1,103.0,18.0,1305.0,10479.0,0.0,0.0,0.0,0.0,
003,1239,10479,41,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1305,10479,103,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,356,10525,1190,19,1,376.0,14.0,763.0,10529.0,0.0,0.0,0.0,0.0,
008,763,10529,376,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
