Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,461,37,59,40,1,59.0,40.0,461.0,37.0,0.0,0.0,0.0,0.0,
000,441,75,659,388,2,659.0,194.0,441.0,269.0,0.0,274.35743110038044,0.0,274.35743110038044,
001,441,75,659,388,3,219.66666666666666,631.0,660.0,75.0,1.5275252316519468,595.7356796432458,219.50170842159747,0.0,
001,441,463,659,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,441,96,218,31,1,218.0,31.0,441.0,96.0,0.0,0.0,0.0,0.0,
002,441,127,218,31,1,218.0,31.0,441.0,127.0,0.0,0.0,0.0,0.0,
002,441,158,218,31,1,218.0,31.0,441.0,158.0,0.0,0.0,0.0,0.0,
002,441,189,218,31,1,218.0,31.0,441.0,189.0,0.0,0.0,0.0,0.0,
002,441,220,218,31,1,218.0,31.0,441.0,220.0,0.0,0.0,0.0,0.0,
003,470,109,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,481,100,79,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
