Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,1016,306,240,219,3,240.0,84.33333333333333,1016.0,352.0,0.0,44.09459528483432,0.0,79.67433714816836,
001,1016,537,240,40,1,240.0,40.0,1016.0,537.0,0.0,0.0,0.0,0.0,
002,1016,306,240,42,2,24.5,10.0,1033.0,316.0,23.33452377915607,2.8284271247461903,9.899494936611665,1.4142135623730951,
002,1016,306,240,130,6,40.0,22.333333333333332,1016.0,359.6666666666667,97.97958971132712,54.705270922157645,0.0,27.760883751542686,
002,1016,444,240,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1016,303,240,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,1016,537,240,40,1,240.0,40.0,1016.0,537.0,0.0,0.0,0.0,0.0,
007,1016,537,240,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
