Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,1903,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,100,1,1200.0,56.0,351.0,0.0,0.0,0.0,0.0,0.0,
000,0,100,1903,3744,1,1903.0,3744.0,0.0,100.0,0.0,0.0,0.0,0.0,
000,0,0,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,3908,1903,0,2,1030.5,16.0,436.0,3892.5,1233.9013331705255,22.627416997969522,616.5971131946694,21.920310216782973,
000,0,3908,1903,90,2,948.5,51.0,175.5,1954.5,355.6747109368334,53.74011537017761,248.19448019647817,2764.0804076582144,
000,0,0,1903,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,6156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,87,62,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,3898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,3998,1903,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,351,0,1200,56,5,581.0,33.6,588.8,15.2,355.5263703299658,20.851858430365386,350.2987296579878,23.36022260167912,
002,361,11,134,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,511,0,1040,0,4,146.75,210.0,675.25,29.0,123.47300649669681,338.29671394600723,788.7100755875591,34.46737587922817,
002,510,0,622,56,4,184.5,44.5,399.0,4.0,290.3716009989039,6.350852961085883,516.8952182663974,4.618802153517006,
002,361,56,769,34,1,769.0,0.0,361.0,68.0,0.0,0.0,0.0,0.0,
002,1201,9,340,44,1,340.0,39.0,1201.0,9.0,0.0,0.0,0.0,0.0,
004,511,8,620,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,36,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,36,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1085,8,46,39,1,16.0,17.0,1100.0,20.0,0.0,0.0,0.0,0.0,
