Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,194,1903,1807,1,1903.0,1807.0,0.0,194.0,0.0,0.0,0.0,0.0,
000,0,2101,1903,419,1,1190.0,419.0,356.0,2101.0,0.0,0.0,0.0,0.0,
000,0,2620,1903,940,1,1903.0,940.0,0.0,2620.0,0.0,0.0,0.0,0.0,
000,0,3590,1903,124,1,1190.0,124.0,356.0,3590.0,0.0,0.0,0.0,0.0,
000,0,3814,1903,835,1,1903.0,835.0,0.0,3814.0,0.0,0.0,0.0,0.0,
000,0,4679,1903,124,1,1190.0,124.0,356.0,4679.0,0.0,0.0,0.0,0.0,
000,0,4903,1903,238,1,1190.0,238.0,356.0,4903.0,0.0,0.0,0.0,0.0,
000,0,5241,1903,822,1,1903.0,822.0,0.0,5241.0,0.0,0.0,0.0,0.0,
000,0,6093,1903,140,1,1190.0,140.0,356.0,6093.0,0.0,0.0,0.0,0.0,
000,0,6333,1903,450,1,1903.0,450.0,0.0,6333.0,0.0,0.0,0.0,0.0,
000,0,6813,1903,124,2,1546.5,204.5,178.0,3629.0,504.16713498600836,113.84419177103415,251.7300141024109,4502.855982595935,
000,0,7037,1903,312,1,1903.0,312.0,0.0,7037.0,0.0,0.0,0.0,0.0,
000,0,7429,1903,653,1,1190.0,653.0,356.0,7429.0,0.0,0.0,0.0,0.0,
000,0,8182,1903,378,1,1190.0,378.0,356.0,8182.0,0.0,0.0,0.0,0.0,
000,0,8610,1903,190,1,1903.0,190.0,0.0,8610.0,0.0,0.0,0.0,0.0,
000,0,8560,1903,696,1,1190.0,696.0,356.0,8560.0,0.0,0.0,0.0,0.0,
000,0,9356,1903,364,1,1190.0,364.0,356.0,9356.0,0.0,0.0,0.0,0.0,
001,0,194,1903,1807,2,1546.5,879.0,178.0,946.5,504.16713498600836,773.574818618083,251.7300141024109,1021.7692988145611,
002,356,224,1190,1426,2,579.5,1393.5,711.5,224.0,142.12846301849606,45.96194077712559,502.7529214236353,0.0,
002,0,1669,1903,332,1,1190.0,330.0,356.0,1670.0,0.0,0.0,0.0,0.0,
003,356,224,680,1426,4,502.75,639.75,482.75,389.75,239.57097069553313,630.947633854559,253.5,110.5,
003,1067,224,479,1361,3,479.0,443.6666666666667,1067.0,629.0,0.0,77.48763342194246,0.0,431.5912418017771,
004,356,224,680,196,1,680.0,170.0,356.0,224.0,0.0,0.0,0.0,0.0,
004,356,445,680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,356,445,478,1205,3,478.0,378.3333333333333,356.0,884.0,0.0,82.68212221111244,0.0,414.2475105537751,
004,863,445,173,1158,3,173.0,356.0,863.0,894.6666666666666,0.0,251.77569382289468,0.0,508.828392813661,
005,356,224,680,170,2,680.0,75.0,356.0,286.0,0.0,41.012193308819754,0.0,87.68124086713189,
006,356,224,680,104,3,303.6666666666667,39.333333333333336,424.6666666666667,232.0,338.24596573105396,35.23256069793017,118.9341554530629,13.856406460551018,
006,356,348,680,46,2,680.0,19.5,356.0,361.0,0.0,0.7071067811865476,0.0,18.384776310850235,
007,562,224,25,20,1,18.0,18.0,569.0,224.0,0.0,0.0,0.0,0.0,
007,356,224,206,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,356,248,680,80,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
008,569,224,18,18,2,33.0,12.0,580.5,226.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
009,573,226,12,14,1,10.0,13.0,574.0,226.0,0.0,0.0,0.0,0.0,
009,588,227,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,356,348,680,19,1,680.0,19.0,356.0,348.0,0.0,0.0,0.0,0.0,
013,356,374,680,20,1,680.0,20.0,356.0,374.0,0.0,0.0,0.0,0.0,
014,356,348,680,19,1,603.0,21.0,368.0,347.0,0.0,0.0,0.0,0.0,
015,368,347,603,21,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
016,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,356,374,680,20,1,565.0,21.0,368.0,373.0,0.0,0.0,0.0,0.0,
018,368,373,565,21,2,8.0,8.0,458.5,410.5,11.313708498984761,11.313708498984761,648.4169183480641,48.79036790187178,
019,917,376,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,356,445,478,464,2,224.0,455.0,483.0,445.0,0.0,12.727922061357855,179.60512242138307,0.0,
021,356,939,478,299,1,478.0,280.0,356.0,958.0,0.0,0.0,0.0,0.0,
021,356,1268,478,372,2,224.0,368.0,483.0,1268.0,0.0,5.656854249492381,179.60512242138307,0.0,
022,356,445,224,464,2,224.0,232.0,356.0,624.5,0.0,179.60512242138307,0.0,253.85133444597056,
022,610,445,224,446,2,224.0,223.0,610.0,615.5,0.0,166.87720036002523,0.0,241.1234123846127,
023,356,445,224,359,2,224.0,162.0,356.0,566.0,0.0,91.92388155425118,0.0,171.1198410471445,
023,356,804,224,105,1,224.0,84.0,356.0,825.0,0.0,0.0,0.0,0.0,
024,356,445,224,227,4,147.5,57.25,405.75,555.0,95.98784645290604,52.75335692320126,99.5,73.7744309816529,
024,356,687,224,97,2,224.0,45.0,356.0,708.5,0.0,12.727922061357855,0.0,30.405591591021544,
025,555,585,25,20,1,18.0,18.0,562.0,585.0,0.0,0.0,0.0,0.0,
025,356,445,224,127,1,224.0,127.0,356.0,445.0,0.0,0.0,0.0,0.0,
025,356,587,117,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,356,603,224,69,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
026,562,585,18,18,2,33.0,12.0,573.5,587.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
027,566,587,12,14,1,10.0,13.0,567.0,587.0,0.0,0.0,0.0,0.0,
027,581,588,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
029,356,445,224,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
032,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
033,356,687,224,36,1,224.0,36.0,356.0,687.0,0.0,0.0,0.0,0.0,
033,356,730,224,54,1,224.0,54.0,356.0,730.0,0.0,0.0,0.0,0.0,
034,356,687,224,36,1,203.0,36.0,368.0,687.0,0.0,0.0,0.0,0.0,
035,368,687,203,36,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
036,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
037,356,730,224,54,1,196.0,54.0,368.0,730.0,0.0,0.0,0.0,0.0,
038,368,730,196,54,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
039,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
040,356,825,224,84,3,146.33333333333334,32.0,422.3333333333333,834.6666666666666,106.44403850537302,27.073972741361768,114.89270356873553,9.865765724632496,
041,555,828,25,20,1,75.0,18.0,505.0,828.0,0.0,0.0,0.0,0.0,
041,356,830,190,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
041,356,846,224,63,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
042,505,828,75,18,2,32.5,11.5,517.5,831.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
043,510,831,11,13,1,9.0,12.0,511.0,831.0,0.0,0.0,0.0,0.0,
043,525,832,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
045,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
046,356,958,478,280,1,478.0,280.0,356.0,958.0,0.0,0.0,0.0,0.0,
047,356,958,478,280,1,478.0,280.0,356.0,958.0,0.0,0.0,0.0,0.0,
048,356,958,478,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
050,863,445,173,317,2,173.0,151.0,863.0,470.5,0.0,162.63455967290594,0.0,36.062445840513924,
050,863,792,173,625,3,173.0,195.0,863.0,1014.0,0.0,12.12435565298214,0.0,222.0,
050,863,1447,173,126,2,172.0,62.5,864.0,1480.5,1.4142135623730951,4.949747468305833,0.0,45.96194077712559,
051,863,792,173,202,1,173.0,181.0,863.0,792.0,0.0,0.0,0.0,0.0,
051,863,1014,173,202,1,173.0,181.0,863.0,1014.0,0.0,0.0,0.0,0.0,
051,863,1236,173,181,1,173.0,181.0,863.0,1236.0,0.0,0.0,0.0,0.0,
052,863,1014,173,181,4,136.0,47.25,900.0,1099.25,74.0,37.05289012569285,74.0,57.61003963430911,
053,1011,1121,25,20,1,18.0,18.0,1018.0,1121.0,0.0,0.0,0.0,0.0,
053,863,1014,173,97,1,173.0,97.0,863.0,1014.0,0.0,0.0,0.0,0.0,
053,863,1121,173,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
053,863,1141,173,54,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
054,863,1014,173,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
