Widget number,Position X,Position Y,Width,Height,Table tag,List tag,Textbox tag,Widget class,Number of Elements,Number of Child Nodes,numberOfWordsTextNodes,numberOfTextNodes,links80percent,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,12,9,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,21,16,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,21,16,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,36,36,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,34,38,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,12,9,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,20,16,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,36,36,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1088,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,985,1903,310,0,0,0,0,5,1,1,1,0,1180.0,310.0,361.0,985.0,0.0,0.0,0.0,0.0,
014,361,985,1180,310,0,0,0,0,4,2,1,1,0,625.5,135.0,180.5,1051.5,784.1814203358812,162.63455967290594,255.26554800834364,51.61879502661797,
014,361,1015,1180,250,0,0,0,0,2,1,0,0,0,1180.0,250.0,361.0,1015.0,0.0,0.0,0.0,0.0,
014,361,1015,1180,250,0,0,0,0,1,1,0,0,0,1180.0,250.0,361.0,1015.0,0.0,0.0,0.0,0.0,
014,361,1015,1180,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1295,1903,378,0,0,0,0,20,1,13,9,0,1200.0,378.0,351.0,1295.0,0.0,0.0,0.0,0.0,
014,351,1295,1200,378,0,0,0,0,19,2,13,9,0,652.5,148.0,351.0,1351.5,758.7255762131655,165.46298679765212,0.0,37.476659402887016,
014,351,1325,116,31,0,0,0,0,1,1,1,1,0,108.0,31.0,359.0,1325.0,0.0,0.0,0.0,0.0,
014,359,1325,108,31,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,351,1378,1189,265,0,0,0,0,16,2,12,8,0,582.0,250.0,659.5,1378.0,0.0,0.0,422.14274836836887,0.0,
014,361,1378,582,250,0,0,0,0,7,2,6,4,0,275.0,250.0,522.0,1378.0,21.213203435596427,0.0,227.6883835420683,0.0,
014,683,1378,260,250,0,0,0,0,4,4,6,4,0,222.25,29.25,683.0,1478.0,75.5,11.5,0.0,47.33568069296845,
014,683,1430,260,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,683,1454,260,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,683,1489,260,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,683,1539,109,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,361,1378,290,250,0,0,0,0,1,1,0,0,0,290.0,250.0,361.0,1378.0,0.0,0.0,0.0,0.0,
014,361,1378,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,958,1378,582,250,0,0,0,0,7,2,6,4,0,275.0,250.0,1119.0,1378.0,21.213203435596427,0.0,227.6883835420683,0.0,
014,1280,1378,260,250,0,0,0,0,4,4,6,4,0,222.25,29.25,1280.0,1478.0,75.5,11.5,0.0,47.33568069296845,
014,1280,1430,260,12,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1280,1454,260,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1280,1489,260,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1280,1539,109,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,958,1378,290,250,0,0,0,0,1,1,0,0,0,290.0,250.0,958.0,1378.0,0.0,0.0,0.0,0.0,
014,958,1378,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1673,1903,495,0,0,0,0,150,1,33,18,0,1200.0,495.0,351.0,1673.0,0.0,0.0,0.0,0.0,
014,351,1673,1200,495,0,0,0,0,149,2,33,18,0,810.5,186.5,351.0,1729.5,550.8361825443205,219.9102089490163,0.0,37.476659402887016,
014,351,1703,421,31,0,0,0,0,2,2,7,2,0,198.5,25.0,533.0,1708.0,188.79751057680818,8.48528137423857,246.07315985291854,7.0710678118654755,
014,359,1703,332,31,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,707,1713,65,19,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,351,1756,1200,342,0,0,0,0,145,1,26,16,0,1200.0,356.0,351.0,1756.0,0.0,0.0,0.0,0.0,
014,351,1756,1200,356,0,0,0,0,144,3,26,16,0,442.6666666666667,161.33333333333334,729.6666666666666,1849.3333333333333,655.8699057994148,168.58627860337074,676.7609129769046,80.82903768654761,
014,351,1756,1200,356,0,0,0,0,141,1,26,16,0,6000.0,360.0,351.0,1756.0,0.0,0.0,0.0,0.0,
014,351,1756,6000,360,0,0,0,0,140,12,26,16,0,300.0,240.33333333333334,2001.0,1756.0,0.0,176.7593810463218,1081.6653826391969,0.0,
014,351,1756,300,360,0,0,0,0,16,1,3,2,0,284.0,340.0,359.0,1756.0,0.0,0.0,0.0,0.0,
014,359,1756,284,340,0,0,0,0,15,5,3,2,0,243.2,61.2,379.4,1897.2,91.23157348199142,31.15605880081754,45.61578674099571,118.05380129415572,
014,359,1756,284,95,0,0,0,0,1,1,0,0,0,390.0,95.0,306.0,1756.0,0.0,0.0,0.0,0.0,
014,306,1756,390,95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,461,1811,80,80,0,0,0,0,1,1,0,0,0,80.0,80.0,461.0,1811.0,0.0,0.0,0.0,0.0,
014,461,1811,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,359,1907,284,35,0,0,0,0,1,1,1,1,0,284.0,35.0,359.0,1907.0,0.0,0.0,0.0,0.0,
014,359,1907,284,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,359,1958,284,74,0,0,0,0,6,3,0,0,0,70.0,70.0,466.0,1961.0,0.0,0.0,76.0,0.0,
014,390,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,391.0,1962.0,0.0,0.0,0.0,0.0,
014,391,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,466,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,467.0,1962.0,0.0,0.0,0.0,0.0,
014,467,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,542,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,543.0,1962.0,0.0,0.0,0.0,0.0,
014,543,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,359,2054,284,22,0,0,0,0,1,1,2,1,0,50.0,22.0,476.0,2054.0,0.0,0.0,0.0,0.0,
014,476,2054,50,22,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,651,1756,300,360,0,0,0,0,16,1,4,2,0,284.0,340.0,659.0,1756.0,0.0,0.0,0.0,0.0,
014,659,1756,284,340,0,0,0,0,15,5,4,2,0,243.2,61.2,679.4,1897.2,91.23157348199142,31.15605880081754,45.61578674099571,118.05380129415572,
014,659,1756,284,95,0,0,0,0,1,1,0,0,0,390.0,95.0,606.0,1756.0,0.0,0.0,0.0,0.0,
014,606,1756,390,95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,761,1811,80,80,0,0,0,0,1,1,0,0,0,80.0,80.0,761.0,1811.0,0.0,0.0,0.0,0.0,
014,761,1811,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,659,1907,284,35,0,0,0,0,1,1,2,1,0,284.0,35.0,659.0,1907.0,0.0,0.0,0.0,0.0,
014,659,1907,284,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,659,1958,284,74,0,0,0,0,6,3,0,0,0,70.0,70.0,766.0,1961.0,0.0,0.0,76.0,0.0,
014,690,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,691.0,1962.0,0.0,0.0,0.0,0.0,
014,691,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,766,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,767.0,1962.0,0.0,0.0,0.0,0.0,
014,767,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,842,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,843.0,1962.0,0.0,0.0,0.0,0.0,
014,843,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,659,2054,284,22,0,0,0,0,1,1,2,1,0,50.0,22.0,776.0,2054.0,0.0,0.0,0.0,0.0,
014,776,2054,50,22,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,951,1756,300,360,0,0,0,0,16,1,3,2,0,284.0,340.0,959.0,1756.0,0.0,0.0,0.0,0.0,
014,959,1756,284,340,0,0,0,0,15,5,3,2,0,243.2,61.2,979.4,1897.2,91.23157348199142,31.15605880081754,45.61578674099571,118.05380129415572,
014,959,1756,284,95,0,0,0,0,1,1,0,0,0,390.0,95.0,906.0,1756.0,0.0,0.0,0.0,0.0,
014,906,1756,390,95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1061,1811,80,80,0,0,0,0,1,1,0,0,0,80.0,80.0,1061.0,1811.0,0.0,0.0,0.0,0.0,
014,1061,1811,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,959,1907,284,35,0,0,0,0,1,1,1,1,0,284.0,35.0,959.0,1907.0,0.0,0.0,0.0,0.0,
014,959,1907,284,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,959,1958,284,74,0,0,0,0,6,3,0,0,0,70.0,70.0,1066.0,1961.0,0.0,0.0,76.0,0.0,
014,990,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,991.0,1962.0,0.0,0.0,0.0,0.0,
014,991,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1066,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,1067.0,1962.0,0.0,0.0,0.0,0.0,
014,1067,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1142,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,1143.0,1962.0,0.0,0.0,0.0,0.0,
014,1143,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,959,2054,284,22,0,0,0,0,1,1,2,1,0,50.0,22.0,1076.0,2054.0,0.0,0.0,0.0,0.0,
014,1076,2054,50,22,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1251,1756,300,360,0,0,0,0,16,1,3,2,0,284.0,340.0,1259.0,1756.0,0.0,0.0,0.0,0.0,
014,1259,1756,284,340,0,0,0,0,15,5,3,2,0,243.2,61.2,1279.4,1897.2,91.23157348199142,31.15605880081754,45.61578674099571,118.05380129415572,
014,1259,1756,284,95,0,0,0,0,1,1,0,0,0,390.0,95.0,1206.0,1756.0,0.0,0.0,0.0,0.0,
014,1206,1756,390,95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1361,1811,80,80,0,0,0,0,1,1,0,0,0,80.0,80.0,1361.0,1811.0,0.0,0.0,0.0,0.0,
014,1361,1811,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1259,1907,284,35,0,0,0,0,1,1,1,1,0,284.0,35.0,1259.0,1907.0,0.0,0.0,0.0,0.0,
014,1259,1907,284,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1259,1958,284,74,0,0,0,0,6,3,0,0,0,70.0,70.0,1366.0,1961.0,0.0,0.0,76.0,0.0,
014,1290,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,1291.0,1962.0,0.0,0.0,0.0,0.0,
014,1291,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1366,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,1367.0,1962.0,0.0,0.0,0.0,0.0,
014,1367,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1442,1961,70,70,0,0,0,0,1,1,0,0,0,70.0,70.0,1443.0,1962.0,0.0,0.0,0.0,0.0,
014,1443,1962,70,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1259,2054,284,22,0,0,0,0,1,1,2,1,0,50.0,22.0,1376.0,2054.0,0.0,0.0,0.0,0.0,
014,1376,2054,50,22,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1511,1896,64,64,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,361,2281,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,958,2281,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,921,408,20,20,0,0,0,0,1,1,1,1,0,10.0,10.0,926.0,417.0,0.0,0.0,0.0,0.0,
015,941,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,948.0,419.0,0.0,0.0,0.0,0.0,
015,961,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,968.0,419.0,0.0,0.0,0.0,0.0,
015,0,1496,71,20,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,2198,1903,378,0,0,0,0,20,1,18,9,0,1200.0,378.0,351.0,2198.0,0.0,0.0,0.0,0.0,
015,351,2198,1200,378,0,0,0,0,19,2,18,9,0,735.5,148.0,351.0,2254.5,641.3458505361986,165.46298679765212,0.0,37.476659402887016,
015,351,2281,1189,265,0,0,0,0,16,2,14,8,0,582.0,250.0,659.5,2281.0,0.0,0.0,422.14274836836887,0.0,
015,361,2281,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,958,2281,290,250,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,359,2659,383,281,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,758,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,958,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1158,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1358,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,758,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,958,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1158,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1358,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,921,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,928.0,419.0,0.0,0.0,0.0,0.0,
016,941,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,948.0,419.0,0.0,0.0,0.0,0.0,
016,961,408,20,20,0,0,0,0,1,1,1,1,0,10.0,10.0,966.0,417.0,0.0,0.0,0.0,0.0,
016,351,2228,282,31,0,0,0,0,1,1,4,1,0,274.0,31.0,359.0,2228.0,0.0,0.0,0.0,0.0,
016,359,2228,274,31,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,361,2281,582,250,0,0,0,0,7,2,7,4,0,275.0,250.0,522.0,2281.0,21.213203435596427,0.0,227.6883835420683,0.0,
016,683,2281,260,250,0,0,0,0,4,4,7,4,0,222.25,29.25,683.0,2381.0,75.5,11.5,0.0,47.33568069296845,
016,683,2333,260,12,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,683,2357,260,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,683,2392,260,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,683,2442,109,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,361,2281,290,250,0,0,0,0,1,1,0,0,0,290.0,250.0,361.0,2281.0,0.0,0.0,0.0,0.0,
016,958,2281,582,250,0,0,0,0,7,2,7,4,0,275.0,250.0,1119.0,2281.0,21.213203435596427,0.0,227.6883835420683,0.0,
016,1280,2281,260,250,0,0,0,0,4,4,7,4,0,222.25,29.25,1280.0,2381.0,75.5,11.5,0.0,47.33568069296845,
016,1280,2333,260,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1280,2357,260,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1280,2392,260,35,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1280,2442,109,35,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,958,2281,290,250,0,0,0,0,1,1,0,0,0,290.0,250.0,958.0,2281.0,0.0,0.0,0.0,0.0,
016,0,2576,1903,495,0,1,0,1,86,1,88,18,0,1200.0,495.0,351.0,2576.0,0.0,0.0,0.0,0.0,
016,351,2576,1200,495,0,1,0,1,85,2,88,18,0,792.5,206.5,355.0,2632.5,576.2920266670362,248.19448019647817,5.656854249492381,37.476659402887016,
016,351,2606,385,31,0,1,0,1,20,1,17,8,0,377.0,31.0,359.0,2606.0,0.0,0.0,0.0,0.0,
016,359,2606,377,31,0,1,0,1,19,2,17,8,0,188.5,34.0,418.5,2604.5,98.2878425849301,4.242640687119285,84.14570696119915,2.1213203435596424,
016,359,2603,119,37,0,0,0,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,478,2606,258,31,0,1,0,1,17,2,14,6,0,260.5,14.0,418.5,2630.0,4.949747468305833,19.79898987322333,84.14570696119915,32.526911934581186,
016,478,2607,257,28,0,0,0,1,3,1,3,1,0,14.0,28.0,722.0,2607.0,0.0,0.0,0.0,0.0,
016,359,2659,1200,382,0,0,0,0,63,2,71,10,0,591.5,386.0,554.5,2655.0,294.8635277547903,5.656854249492381,276.4787514439401,5.656854249492381,
016,359,2659,383,382,0,0,0,0,5,1,4,2,0,383.0,382.0,359.0,2659.0,0.0,0.0,0.0,0.0,
016,359,2659,383,382,0,0,0,0,4,2,4,2,0,383.0,190.0,359.0,2799.5,0.0,128.69343417595164,0.0,201.52543263816605,
016,359,2657,383,281,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,359,2942,383,99,0,0,0,0,2,2,4,2,0,358.0,29.5,384.0,2971.0,0.0,16.263455967290593,0.0,12.727922061357855,
016,384,2980,358,41,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,750,2651,800,390,0,0,0,0,56,8,67,8,0,184.0,184.0,1058.0,2759.0,0.0,0.0,239.04572186687872,106.90449676496975,
016,758,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,958,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1158,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1358,2659,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,758,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,958,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1158,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1358,2859,184,184,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,921,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,928.0,419.0,0.0,0.0,0.0,0.0,
017,941,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,948.0,419.0,0.0,0.0,0.0,0.0,
017,961,408,20,20,0,0,0,0,1,1,1,1,0,6.0,6.0,968.0,419.0,0.0,0.0,0.0,0.0,
017,384,2962,358,18,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,758,2659,184,184,0,0,0,0,6,1,9,1,0,184.0,184.0,758.0,2659.0,0.0,0.0,0.0,0.0,
017,758,2659,184,184,0,0,0,0,5,4,9,1,0,133.75,69.25,189.5,2497.75,168.82017059581477,88.17170748034769,379.0,107.5,
017,958,2659,184,184,0,0,0,0,6,1,7,1,0,184.0,184.0,958.0,2659.0,0.0,0.0,0.0,0.0,
017,958,2659,184,184,0,0,0,0,5,4,7,1,0,127.25,69.25,239.5,2497.75,157.80869219828588,88.17170748034769,479.0,107.5,
017,1158,2659,184,184,0,0,0,0,6,1,9,1,0,184.0,184.0,1158.0,2659.0,0.0,0.0,0.0,0.0,
017,1158,2659,184,184,0,0,0,0,5,4,9,1,0,98.25,73.5,289.5,2497.75,113.90749170562341,90.08699499187807,579.0,107.5,
017,1358,2659,184,184,0,0,0,0,6,1,9,1,0,184.0,184.0,1358.0,2659.0,0.0,0.0,0.0,0.0,
017,1358,2659,184,184,0,0,0,0,5,4,9,1,0,71.75,73.5,339.5,2497.75,89.20528758618143,90.08699499187807,679.0,107.5,
017,758,2859,184,184,0,0,0,0,6,1,8,1,0,184.0,184.0,758.0,2859.0,0.0,0.0,0.0,0.0,
017,758,2859,184,184,0,0,0,0,5,4,8,1,0,135.0,69.25,189.5,2547.75,170.96978290524518,88.17170748034769,379.0,207.5,
017,958,2859,184,184,0,0,0,0,6,1,9,1,0,184.0,184.0,958.0,2859.0,0.0,0.0,0.0,0.0,
017,958,2859,184,184,0,0,0,0,5,4,9,1,0,140.0,69.25,239.5,2547.75,179.65893613548238,88.17170748034769,479.0,207.5,
017,1158,2859,184,184,0,0,0,0,6,1,9,1,0,184.0,184.0,1158.0,2859.0,0.0,0.0,0.0,0.0,
017,1158,2859,184,184,0,0,0,0,5,4,9,1,0,98.25,73.5,289.5,2547.75,113.90749170562341,90.08699499187807,579.0,207.5,
017,1358,2859,184,184,0,0,0,0,6,1,7,1,0,184.0,184.0,1358.0,2859.0,0.0,0.0,0.0,0.0,
017,1358,2859,184,184,0,0,0,0,5,4,7,1,0,73.75,73.5,339.5,2547.75,90.22333401066489,90.08699499187807,679.0,207.5,
017,0,3071,1903,453,0,1,0,0,400,2,78,35,0,753.0,301.5,174.0,2757.5,640.638743755012,214.2533546995239,246.07315985291854,443.3559518039653,
017,348,3071,1206,453,0,1,0,0,204,2,78,35,0,721.0,185.5,351.5,3127.5,667.5088014401009,218.4959953866432,4.949747468305833,37.476659402887016,
017,348,3101,249,31,0,0,0,0,1,1,2,1,0,241.0,31.0,356.0,3101.0,0.0,0.0,0.0,0.0,
017,356,3101,241,31,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,355,3154,1193,340,0,1,0,0,201,1,76,34,0,1193.0,340.0,355.0,3154.0,0.0,0.0,0.0,0.0,
017,355,3154,1193,340,0,1,0,0,200,1,76,34,0,1193.0,340.0,355.0,3154.0,0.0,0.0,0.0,0.0,
017,355,3154,1193,340,0,1,0,0,199,4,76,34,0,342.25,117.0,464.0,2790.75,567.2168162763395,151.6970665504116,711.2997492853019,400.6190002150838,
017,355,3154,1193,340,0,0,0,0,189,1,73,31,0,5113.0,340.0,355.0,3154.0,0.0,0.0,0.0,0.0,
