Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,863,496,173,77,2,94.0,38.0,902.5,501.5,111.72287142747452,32.526911934581186,55.86143571373726,7.7781745930520225,
001,863,588,173,77,2,94.0,38.0,902.5,593.5,111.72287142747452,32.526911934581186,55.86143571373726,7.7781745930520225,
001,863,680,173,82,2,94.0,38.0,902.5,685.5,111.72287142747452,32.526911934581186,55.86143571373726,7.7781745930520225,
002,942,507,15,15,1,8.0,8.0,945.0,511.0,0.0,0.0,0.0,0.0,
002,863,496,173,61,2,173.0,7.5,863.0,519.0,0.0,10.606601717798213,0.0,32.526911934581186,
003,863,496,173,0,3,173.0,6.666666666666667,575.3333333333334,477.0,0.0,11.547005383792515,498.2532823106471,32.90896534380867,
003,863,542,173,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,942,599,15,15,1,8.0,8.0,945.0,603.0,0.0,0.0,0.0,0.0,
004,863,588,173,61,2,173.0,7.5,863.0,611.0,0.0,10.606601717798213,0.0,32.526911934581186,
005,863,588,173,0,3,173.0,6.666666666666667,575.3333333333334,538.3333333333334,0.0,11.547005383792515,498.2532823106471,86.02519010925424,
005,863,634,173,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
