Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1698,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,1629,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1174,1785,398,90,2,191.0,79.5,1271.5,1790.0,16.97056274847714,14.849242404917497,137.88582233137677,7.0710678118654755,
005,0,1387,0,20,1,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,
006,1174,1785,179,90,6,29.833333333333332,23.0,1174.0,1818.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
006,1369,1795,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1830,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1830,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1830,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1830,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1830,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1761,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1917,398,46,1,398.0,46.0,1174.0,1917.0,0.0,0.0,0.0,0.0,
011,0,1387,0,20,1,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,
012,1174,1917,398,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,2049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,2049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,2049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,2049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,2049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1174,1980,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,1174,2136,398,90,2,191.0,79.5,1271.5,2141.0,16.97056274847714,14.849242404917497,137.88582233137677,7.0710678118654755,
018,0,1387,0,20,1,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,
019,1174,2136,179,90,6,29.833333333333332,23.0,1174.0,2169.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
019,1369,2146,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2181,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1174,2112,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,1174,2268,398,46,1,398.0,46.0,1174.0,2268.0,0.0,0.0,0.0,0.0,
024,0,1387,0,20,1,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,
025,1174,2268,398,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,1174,2355,398,90,2,191.0,79.5,1271.5,2360.0,16.97056274847714,14.849242404917497,137.88582233137677,7.0710678118654755,
028,0,1387,0,20,1,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,
029,1174,2355,179,90,6,29.833333333333332,23.0,1174.0,2388.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
029,1369,2365,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
031,0,1387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
