Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
004,1067,224,479,356,1,461.0,346.0,1076.0,234.0,0.0,0.0,0.0,0.0,
004,1067,580,479,503,3,479.0,164.33333333333334,1067.0,804.6666666666666,0.0,87.17989064763348,0.0,194.4487936021546,
004,1067,1083,479,472,1,459.0,462.0,1077.0,1083.0,0.0,0.0,0.0,0.0,
005,1076,234,461,346,2,248.5,224.0,1286.0,351.0,300.5203820042827,172.5340546095176,296.98484809834997,165.46298679765212,
006,1076,234,461,346,1,461.0,0.0,1076.0,234.0,0.0,0.0,0.0,0.0,
006,1496,468,36,102,4,36.0,23.0,1496.0,502.5,0.0,0.0,0.0,29.692872320923527,
007,1076,234,461,0,4,461.0,346.0,1076.0,234.0,0.0,0.0,0.0,0.0,
008,1076,234,461,346,1,461.0,0.0,1076.0,234.0,0.0,0.0,0.0,0.0,
008,1076,234,461,346,1,461.0,0.0,1076.0,234.0,0.0,0.0,0.0,0.0,
008,1076,234,461,346,3,265.0,18.666666666666668,828.3333333333334,234.0,172.20046457544765,17.243356208503418,736.4267331740024,10.0,
008,1076,234,461,346,1,461.0,0.0,1076.0,234.0,0.0,0.0,0.0,0.0,
009,1076,234,461,0,3,315.6666666666667,206.0,1217.0,269.6666666666667,251.72471736667686,167.79749700159417,244.2191638672117,50.934598588124096,
010,1499,247,25,20,1,18.0,18.0,1506.0,247.0,0.0,0.0,0.0,0.0,
010,1076,234,461,346,2,230.5,173.0,538.0,229.0,325.9762261269984,244.65894629054543,760.8468965567251,7.0710678118654755,
010,1076,328,461,252,2,298.0,51.0,1096.0,462.0,0.0,46.66904755831214,0.0,12.727922061357855,
011,1506,247,18,18,2,33.0,12.0,1517.5,249.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
012,1510,249,12,14,1,10.0,13.0,1511.0,249.0,0.0,0.0,0.0,0.0,
012,1525,250,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1096,453,298,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1096,471,298,84,2,0.0,15.5,679.0,360.5,0.0,21.920310216782973,960.2510088513316,193.04015126392747,
016,1358,497,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,224,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1496,468,36,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1496,491,36,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1496,514,36,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1496,537,36,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,1067,590,479,265,2,225.0,265.0,1194.5,590.0,0.0,0.0,166.17009357883867,0.0,
019,1067,855,479,114,2,225.0,73.0,1194.5,876.0,0.0,0.0,166.17009357883867,0.0,
019,1067,969,479,114,2,225.0,73.0,1194.5,990.0,0.0,0.0,166.17009357883867,0.0,
020,1077,876,225,73,1,225.0,73.0,1077.0,876.0,0.0,0.0,0.0,0.0,
020,1312,876,225,73,1,225.0,73.0,1312.0,876.0,0.0,0.0,0.0,0.0,
