Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,928,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,948,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,968,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,359,641,224,314,1,224.0,314.0,359.0,641.0,0.0,0.0,0.0,0.0,
006,359,641,224,314,5,96.8,76.8,143.6,361.2,117.04358162667442,96.63953642272918,196.63239814435462,366.3259477569122,
007,359,641,224,224,2,112.0,112.0,179.5,370.5,158.39191898578665,158.39191898578665,253.85133444597056,382.54476862192223,
007,359,865,224,124,3,129.33333333333334,39.0,432.3333333333333,891.6666666666666,80.82903768654761,5.196152422706632,85.44783984006462,45.61067126598043,
007,0,100,36,36,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,
007,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,359,641,224,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,531,848,36,36,2,27.0,27.0,270.0,479.0,9.899494936611665,15.556349186104045,381.8376618407357,535.986940139403,
010,383,888,176,45,4,87.5,21.25,400.25,889.0,59.98055240381391,1.8929694486000912,33.83661724621222,19.200694431886223,
010,383,939,176,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,384,866,43,21,5,9.6,10.2,242.6,559.6,11.058933040759403,10.52140675005011,221.98828797934362,419.55547904895724,
011,383,888,68,24,5,17.2,12.8,249.6,572.8,16.813684902483452,12.132600710482482,229.12071054359097,431.6053753140709,
011,451,889,63,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,383,913,176,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,384,866,17,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,402,866,25,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,427,866,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,100,6,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,383,888,29,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,414,888,37,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,451,888,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,100,20,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,599,641,224,314,1,224.0,314.0,599.0,641.0,0.0,0.0,0.0,0.0,
020,599,641,224,314,5,96.8,76.8,239.6,361.2,117.04358162667442,96.63953642272918,328.08581194559446,366.3259477569122,
021,599,641,224,224,2,112.0,112.0,299.5,370.5,158.39191898578665,158.39191898578665,423.556961930742,382.54476862192223,
021,599,865,224,124,3,129.33333333333334,39.0,672.3333333333334,891.6666666666666,80.82903768654761,5.196152422706632,85.44783984006462,45.61067126598043,
