Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1527,72,48,37,1,33.0,33.0,1527.0,72.0,0.0,0.0,0.0,0.0,
009,1202,136,365,124,1,365.0,124.0,1202.0,136.0,0.0,0.0,0.0,0.0,
010,1202,136,365,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,311,133,256,43,1,245.0,43.0,311.0,133.0,0.0,0.0,0.0,0.0,
012,567,133,1024,43,1,1024.0,43.0,567.0,133.0,0.0,0.0,0.0,0.0,
013,311,133,245,43,1,245.0,43.0,311.0,133.0,0.0,0.0,0.0,0.0,
014,311,133,245,43,2,245.0,296.0,311.0,133.0,0.0,353.5533905932738,0.0,0.0,
015,311,133,245,46,3,81.33333333333333,14.0,387.3333333333333,146.66666666666666,114.15924550089377,14.422205101855956,121.96857518776439,11.930353445448855,
015,311,133,245,546,1,245.0,493.0,311.0,186.0,0.0,0.0,0.0,0.0,
016,323,155,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,311,133,213,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,528,152,10,10,2,5.0,2.5,264.0,77.0,7.0710678118654755,3.5355339059327378,373.3523804664971,108.89444430272832,
019,311,186,245,493,3,219.33333333333334,197.0,207.33333333333334,275.6666666666667,44.45597072760118,225.4395706170503,179.5559337179736,329.77315435513145,
020,0,0,168,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,311,186,245,455,1,245.0,455.0,311.0,186.0,0.0,0.0,0.0,0.0,
020,311,641,245,38,1,245.0,33.0,311.0,641.0,0.0,0.0,0.0,0.0,
021,311,186,245,455,15,239.86666666666667,36.86666666666667,290.26666666666665,367.73333333333335,19.881314510531407,17.007841328830263,80.29985471136716,164.28349480902412,
022,0,0,168,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,311,186,245,32,2,512.5,289.0,433.5,159.5,378.3021279348029,363.4528855298854,173.24116139070415,37.476659402887016,
022,311,218,245,32,2,512.5,289.0,311.0,175.5,378.3021279348029,363.4528855298854,0.0,60.10407640085654,
022,311,250,245,32,2,512.5,289.0,311.0,191.5,378.3021279348029,363.4528855298854,0.0,82.73149339882606,
022,311,282,245,32,2,512.5,289.0,311.0,207.5,378.3021279348029,363.4528855298854,0.0,105.35891039679558,
