Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,1174,2400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1174,2400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1174,2400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1174,2400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1174,2400,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,1174,2331,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1174,2487,398,94,2,191.0,92.0,1271.5,2487.0,16.97056274847714,2.8284271247461903,137.88582233137677,0.0,
004,1174,2487,179,90,6,29.833333333333332,23.0,1174.0,2520.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
004,1369,2487,203,94,2,163.0,43.0,1369.0,2499.5,56.568542494923804,36.76955262170047,0.0,17.67766952966369,
005,1369,2487,123,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1369,2512,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
