Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,686,4264,80,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,686,4388,300,250,1,300.0,250.0,686.0,4388.0,0.0,0.0,0.0,0.0,
003,686,4388,300,250,1,300.0,250.0,686.0,4388.0,0.0,0.0,0.0,0.0,
004,686,4388,300,250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,1016,3944,300,303,1,300.0,282.0,1016.0,3944.0,0.0,0.0,0.0,0.0,
006,1016,4272,300,134,1,300.0,20.0,1016.0,4272.0,0.0,0.0,0.0,0.0,
006,1016,4431,300,107,1,300.0,86.0,1016.0,4431.0,0.0,0.0,0.0,0.0,
006,1016,4563,300,86,1,300.0,86.0,1016.0,4563.0,0.0,0.0,0.0,0.0,
007,1016,3944,300,282,2,157.5,148.5,508.0,3756.5,201.52543263816605,188.79751057680818,718.4204896855323,265.1650429449553,
008,1016,3944,300,282,3,123.33333333333333,127.33333333333333,338.6666666666667,3694.0,152.99782133525085,133.9452624519932,586.5878734966598,216.50635094610965,
008,0,3569,15,15,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
009,1016,3944,300,282,1,300.0,200.0,1016.0,3944.0,0.0,0.0,0.0,0.0,
009,0,3569,35,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,3569,35,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,1016,3944,300,200,1,300.0,278.0,1016.0,3944.0,0.0,0.0,0.0,0.0,
011,1016,3944,300,278,4,214.25,84.25,1083.5,4094.75,127.56272966662324,80.15141920140903,135.0,105.76506984822541,
012,1286,4157,30,20,1,75.0,18.0,1241.0,4157.0,0.0,0.0,0.0,0.0,
012,1016,3944,300,200,2,150.0,100.0,508.0,3756.5,212.13203435596427,141.4213562373095,718.4204896855323,265.1650429449553,
012,1016,4100,227,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,1016,4178,300,44,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
013,1241,4157,75,18,2,32.5,11.5,1253.5,4160.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
014,1246,4160,11,13,1,9.0,12.0,1247.0,4160.0,0.0,0.0,0.0,0.0,
014,1261,4161,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1016,3944,300,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1016,4272,300,20,1,300.0,20.0,1016.0,4272.0,0.0,0.0,0.0,0.0,
