Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,928,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,948,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,968,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,359,2228,274,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,683,2281,260,250,4,222.25,29.25,683.0,2381.0,75.5,11.5,0.0,47.33568069296845,
005,361,2281,290,250,1,290.0,250.0,361.0,2281.0,0.0,0.0,0.0,0.0,
006,683,2333,260,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,683,2357,260,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,683,2392,260,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,683,2442,109,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,361,2281,290,250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,1280,2281,260,250,4,222.25,29.25,1280.0,2381.0,75.5,11.5,0.0,47.33568069296845,
012,958,2281,290,250,1,290.0,250.0,958.0,2281.0,0.0,0.0,0.0,0.0,
013,1280,2333,260,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1280,2357,260,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1280,2392,260,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1280,2442,109,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,958,2281,290,250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,351,2576,1200,495,2,792.5,206.5,355.0,2632.5,576.2920266670362,248.19448019647817,5.656854249492381,37.476659402887016,
020,351,2606,385,31,1,377.0,31.0,359.0,2606.0,0.0,0.0,0.0,0.0,
020,359,2659,1200,382,2,591.5,386.0,554.5,2655.0,294.8635277547903,5.656854249492381,276.4787514439401,5.656854249492381,
021,359,2606,377,31,2,188.5,34.0,418.5,2604.5,98.2878425849301,4.242640687119285,84.14570696119915,2.1213203435596424,
022,359,2603,119,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,478,2606,258,31,2,260.5,14.0,418.5,2630.0,4.949747468305833,19.79898987322333,84.14570696119915,32.526911934581186,
024,478,2607,257,28,1,14.0,28.0,722.0,2607.0,0.0,0.0,0.0,0.0,
024,359,2653,264,0,1,264.0,300.0,359.0,2653.0,0.0,0.0,0.0,0.0,
025,722,2607,14,28,1,14.0,24.0,722.0,2611.0,0.0,0.0,0.0,0.0,
026,359,2659,383,382,1,383.0,382.0,359.0,2659.0,0.0,0.0,0.0,0.0,
026,750,2651,800,390,8,184.0,184.0,1058.0,2759.0,0.0,0.0,239.04572186687872,106.90449676496975,
027,359,2659,383,382,2,383.0,190.0,359.0,2799.5,0.0,128.69343417595164,0.0,201.52543263816605,
028,359,2657,383,281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,359,2942,383,99,2,358.0,29.5,384.0,2971.0,0.0,16.263455967290593,0.0,12.727922061357855,
030,384,2962,358,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,384,2980,358,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
032,758,2659,184,184,1,184.0,184.0,758.0,2659.0,0.0,0.0,0.0,0.0,
032,958,2659,184,184,1,184.0,184.0,958.0,2659.0,0.0,0.0,0.0,0.0,
032,1158,2659,184,184,1,184.0,184.0,1158.0,2659.0,0.0,0.0,0.0,0.0,
032,1358,2659,184,184,1,184.0,184.0,1358.0,2659.0,0.0,0.0,0.0,0.0,
032,758,2859,184,184,1,184.0,184.0,758.0,2859.0,0.0,0.0,0.0,0.0,
032,958,2859,184,184,1,184.0,184.0,958.0,2859.0,0.0,0.0,0.0,0.0,
032,1158,2859,184,184,1,184.0,184.0,1158.0,2859.0,0.0,0.0,0.0,0.0,
032,1358,2859,184,184,1,184.0,184.0,1358.0,2859.0,0.0,0.0,0.0,0.0,
