Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,311,133,520,546,4,184.0,164.5,222.5,74.5,123.02845199383759,203.21171226088322,279.247202313649,86.02519010925424,
008,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
009,0,0,232,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,311,149,252,454,2,252.0,227.0,311.0,165.5,0.0,272.94321753800733,0.0,23.33452377915607,
009,579,149,252,153,2,252.0,77.0,579.0,165.5,0.0,60.81118318204309,0.0,23.33452377915607,
010,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,311,182,252,420,1,245.0,420.0,311.0,182.0,0.0,0.0,0.0,0.0,
011,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,311,182,245,420,17,221.11764705882354,29.41176470588235,256.11764705882354,310.47058823529414,63.19699592637014,8.993461677306266,122.20826606296998,186.3954524817662,
013,0,0,147,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,311,182,245,30,1,245.0,30.0,311.0,182.0,0.0,0.0,0.0,0.0,
013,311,212,245,30,1,245.0,30.0,311.0,212.0,0.0,0.0,0.0,0.0,
013,311,242,245,30,1,245.0,30.0,311.0,242.0,0.0,0.0,0.0,0.0,
013,311,272,245,30,1,245.0,30.0,311.0,272.0,0.0,0.0,0.0,0.0,
013,311,302,245,30,1,245.0,30.0,311.0,302.0,0.0,0.0,0.0,0.0,
013,311,332,245,30,1,245.0,30.0,311.0,332.0,0.0,0.0,0.0,0.0,
013,311,362,245,30,1,245.0,30.0,311.0,362.0,0.0,0.0,0.0,0.0,
013,311,392,245,30,1,245.0,30.0,311.0,392.0,0.0,0.0,0.0,0.0,
013,311,422,245,30,1,245.0,30.0,311.0,422.0,0.0,0.0,0.0,0.0,
013,311,452,245,30,1,245.0,30.0,311.0,452.0,0.0,0.0,0.0,0.0,
013,311,482,245,30,1,245.0,30.0,311.0,482.0,0.0,0.0,0.0,0.0,
013,311,512,245,30,1,245.0,30.0,311.0,512.0,0.0,0.0,0.0,0.0,
013,311,542,245,30,1,245.0,30.0,311.0,542.0,0.0,0.0,0.0,0.0,
013,311,572,245,30,1,245.0,30.0,311.0,572.0,0.0,0.0,0.0,0.0,
