Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,752,2615,398,182,2,326.5,85.0,753.0,2683.5,98.2878425849301,70.71067811865476,0.0,95.45941546018392,
002,753,2616,257,135,2,209.0,41.5,777.0,2650.0,0.0,30.405591591021544,0.0,22.627416997969522,
002,753,2751,396,35,1,119.0,18.0,777.0,2764.0,0.0,0.0,0.0,0.0,
003,777,2634,209,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,777,2666,209,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,777,2764,119,18,1,117.0,16.0,778.0,2764.0,0.0,0.0,0.0,0.0,
007,0,1340,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,1340,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1174,1340,398,1259,9,398.0,122.11111111111111,1174.0,1993.888888888889,0.0,66.9803039042905,0.0,364.40308877822525,
007,1174,2806,147,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,1340,77,40,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
007,1174,2615,398,182,2,199.0,91.0,-1.6776047E7,2706.0,281.4284989122459,128.69343417595164,2.37265734771307E7,128.69343417595164,
007,0,1340,0,0,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
008,1174,1340,398,293,2,199.0,146.0,587.0,1340.0,281.4284989122459,178.19090885900997,830.1433611130068,0.0,
008,1174,1653,398,112,2,199.0,55.0,587.0,1496.5,281.4284989122459,49.49747468305833,830.1433611130068,221.32442251138937,
008,1174,1785,398,112,2,199.0,55.0,587.0,1562.5,281.4284989122459,49.49747468305833,830.1433611130068,314.66251762801363,
008,1174,1917,398,67,2,199.0,33.0,587.0,1628.5,281.4284989122459,18.384776310850235,830.1433611130068,408.0006127446379,
008,1174,2004,398,112,2,199.0,55.0,587.0,1672.0,281.4284989122459,49.49747468305833,830.1433611130068,469.51890270786754,
008,1174,2136,398,112,2,199.0,55.0,587.0,1738.0,281.4284989122459,49.49747468305833,830.1433611130068,562.8569978244918,
008,1174,2268,398,67,2,199.0,33.0,587.0,1804.0,281.4284989122459,18.384776310850235,830.1433611130068,656.1950929411161,
008,1174,2355,398,112,2,199.0,55.0,587.0,1847.5,281.4284989122459,49.49747468305833,830.1433611130068,717.7133829043457,
008,1174,2487,398,112,1,398.0,94.0,1174.0,2487.0,0.0,0.0,0.0,0.0,
009,1174,1340,398,272,2,398.0,132.0,1174.0,1445.0,0.0,98.99494936611666,0.0,148.49242404917499,
009,0,1340,0,20,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
010,1174,1340,398,202,6,66.33333333333333,37.333333333333336,1174.0,1422.3333333333333,162.4828196046175,91.44761706390531,0.0,45.72380853195266,
010,1174,1550,398,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1174,1329,398,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1174,1653,398,90,2,191.0,79.5,1271.5,1658.0,16.97056274847714,14.849242404917497,137.88582233137677,7.0710678118654755,
014,0,1340,0,20,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
015,1174,1653,179,90,6,29.833333333333332,23.0,1174.0,1686.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
015,1369,1663,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,1174,2004,398,90,2,191.0,79.5,1271.5,2009.0,16.97056274847714,14.849242404917497,137.88582233137677,7.0710678118654755,
017,0,1340,0,20,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
018,1174,2004,179,90,6,29.833333333333332,23.0,1174.0,2037.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
018,1369,2014,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
