Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,5989,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,5989,1903,285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,356,6945,1190,124,1,1190.0,124.0,356.0,6945.0,0.0,0.0,0.0,0.0,
003,356,6945,1190,124,1,1190.0,124.0,356.0,6945.0,0.0,0.0,0.0,0.0,
004,356,6945,1190,124,2,595.0,124.0,471.0,6945.0,516.1879502661797,0.0,162.63455967290594,0.0,
005,356,6945,230,124,1,117.0,61.0,376.0,6963.0,0.0,0.0,0.0,0.0,
005,586,6945,960,124,3,750.6666666666666,41.333333333333336,794.6666666666666,6945.666666666667,360.8439182435161,71.59143337951359,361.42126851270575,0.5773502691896257,
006,586,6946,959,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,586,6946,959,0,12,79.0,124.0,1026.5,6946.0,0.0,0.0,284.83855076165514,0.0,
006,1212,6945,334,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,592,6946,79,124,1,79.0,86.0,592.0,6945.0,0.0,0.0,0.0,0.0,
007,671,6946,79,124,1,79.0,86.0,671.0,6945.0,0.0,0.0,0.0,0.0,
007,750,6946,79,124,1,79.0,86.0,750.0,6945.0,0.0,0.0,0.0,0.0,
007,829,6946,79,124,1,79.0,86.0,829.0,6945.0,0.0,0.0,0.0,0.0,
007,908,6946,79,124,1,79.0,86.0,908.0,6945.0,0.0,0.0,0.0,0.0,
007,987,6946,79,124,1,79.0,86.0,987.0,6945.0,0.0,0.0,0.0,0.0,
007,1066,6946,79,124,1,79.0,86.0,1066.0,6945.0,0.0,0.0,0.0,0.0,
007,1145,6946,79,124,1,79.0,86.0,1145.0,6945.0,0.0,0.0,0.0,0.0,
007,1224,6946,79,124,1,79.0,86.0,1224.0,6945.0,0.0,0.0,0.0,0.0,
007,1303,6946,79,124,1,79.0,86.0,1303.0,6945.0,0.0,0.0,0.0,0.0,
007,1382,6946,79,124,1,79.0,86.0,1382.0,6945.0,0.0,0.0,0.0,0.0,
007,1461,6946,79,124,1,79.0,86.0,1461.0,6945.0,0.0,0.0,0.0,0.0,
008,908,6945,79,86,2,79.0,31.5,908.0,6998.0,0.0,21.920310216782973,0.0,35.35533905932738,
009,908,6973,79,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,908,7023,79,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,16,6331,11,27,1,80.0,27.0,16.0,6331.0,0.0,0.0,0.0,0.0,
