Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
007,0,7210,0,0,1,0.0,0.0,0.0,7210.0,0.0,0.0,0.0,0.0,
009,346,7250,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,346,7270,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,346,7290,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,346,7310,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,346,7330,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,346,7350,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,346,7370,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,346,7390,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,346,7410,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,346,7430,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
029,346,7450,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
031,346,7470,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
033,346,7490,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
035,346,7510,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
037,346,7530,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
039,346,7550,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
041,346,7570,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
043,346,7590,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
045,346,7610,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
047,346,7630,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
049,346,7650,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
051,346,7670,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
053,346,7690,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
055,346,7710,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
057,346,7750,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
059,346,7770,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
061,346,7790,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
063,346,7810,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
065,346,7830,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
067,346,7850,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
069,346,7870,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
071,346,7890,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
073,346,7910,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
075,346,7930,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
077,346,7950,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
079,346,7970,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
081,346,7990,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
083,346,8010,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
085,346,8030,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
087,346,8050,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
089,346,8070,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
091,346,8090,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
093,346,8110,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
095,346,8130,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
097,346,8150,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
099,346,8170,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,346,8190,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103,346,8210,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,346,8230,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,346,8250,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
109,346,8270,172,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
