Widget number,Position X,Position Y,Width,Height,Table tag,List tag,Textbox tag,Widget class,Number of Elements,Number of Child Nodes,numberOfWordsTextNodes,numberOfTextNodes,links80percent,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,304,154,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,150,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,150,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,418,153,91,41,0,1,0,1,27,2,105,55,0,142.0,131.0,416.5,171.5,74.95331880577403,123.03657992645927,3.5355339059327378,30.405591591021544,
003,419,150,89,44,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,419,194,185,212,0,1,0,0,23,1,90,47,0,185.0,212.0,419.0,194.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,1,0,0,24,1,94,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,1,0,0,22,1,86,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,21,7,82,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,2,1,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,1,1,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,509,153,77,41,0,1,0,1,51,2,200,103,0,135.0,235.0,255.0,75.0,84.8528137423857,270.1147904132612,360.62445840513925,106.06601717798213,
004,510,150,75,44,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,586,153,81,41,0,1,0,1,50,2,207,101,0,229.5,170.0,293.5,75.0,212.83914113715082,178.19090885900997,415.0716805565034,106.06601717798213,
005,587,150,79,44,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,1,0,0,47,2,196,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,1,0,0,32,1,127,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,1,0,0,31,1,123,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,30,10,119,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,2,1,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,1,0,0,13,1,63,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,1,0,0,12,2,59,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,10,5,52,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,0,0,0,0,1,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
