Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
022,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
022,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
023,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
023,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
024,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
024,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
025,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
025,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
026,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
026,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
027,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
027,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
028,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
028,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
029,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
029,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
030,0,234,0,0,2,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
030,0,234,0,0,1,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,
