Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,241,2000,1420,0,1,598.0,6.0,0.0,1239.0,0.0,0.0,0.0,0.0,
003,0,1239,598,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,221,2034,1460,285,2,1420.0,127.5,241.0,2071.5,0.0,130.8147545195113,0.0,24.748737341529164,
004,0,1239,1233,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1239,802,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1239,1573,1843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1239,1480,570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,241,2054,1420,35,2,167.5,33.0,371.0,2054.0,130.8147545195113,2.8284271247461903,183.84776310850236,0.0,
005,241,2089,1420,220,4,732.5,106.5,584.75,2170.0,793.8566201357354,87.68694315575154,687.5,92.37965143904798,
006,241,2089,1420,220,2,2183.0,210.0,120.5,1664.0,1079.0449480906716,14.142135623730951,170.41273426595797,601.0407640085654,
006,241,2144,45,100,1,13.0,22.0,255.0,2183.0,0.0,0.0,0.0,0.0,
006,1616,2144,45,100,1,13.0,22.0,1635.0,2183.0,0.0,0.0,0.0,0.0,
006,241,2303,1420,6,1,1420.0,0.0,241.0,2305.0,0.0,0.0,0.0,0.0,
007,241,2089,2946,200,14,200.92857142857142,200.0,1552.142857142857,2089.0,44.41320712392843,0.0,897.3987071310273,0.0,
007,0,1239,1420,220,1,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,0.0,
008,241,2089,156,200,1,156.0,200.0,241.0,2089.0,0.0,0.0,0.0,0.0,
008,407,2089,148,200,1,148.0,200.0,407.0,2089.0,0.0,0.0,0.0,0.0,
008,565,2089,149,200,1,149.0,200.0,565.0,2089.0,0.0,0.0,0.0,0.0,
008,724,2089,237,200,2,208.5,115.5,738.5,2170.0,40.30508652763321,119.50104602052653,20.506096654409877,114.5512985522207,
008,971,2089,270,200,1,270.0,148.0,971.0,2115.0,0.0,0.0,0.0,0.0,
008,1251,2089,145,200,1,145.0,200.0,1251.0,2089.0,0.0,0.0,0.0,0.0,
008,1406,2089,215,200,1,215.0,200.0,1406.0,2089.0,0.0,0.0,0.0,0.0,
008,1634,2089,230,200,1,230.0,200.0,1634.0,2089.0,0.0,0.0,0.0,0.0,
008,1874,2089,213,200,1,213.0,200.0,1874.0,2089.0,0.0,0.0,0.0,0.0,
008,2097,2089,253,200,1,253.0,200.0,2097.0,2089.0,0.0,0.0,0.0,0.0,
008,2360,2089,156,200,1,156.0,200.0,2360.0,2089.0,0.0,0.0,0.0,0.0,
008,2526,2089,204,200,1,204.0,200.0,2526.0,2089.0,0.0,0.0,0.0,0.0,
008,2740,2089,184,200,1,184.0,200.0,2740.0,2089.0,0.0,0.0,0.0,0.0,
008,2934,2089,253,200,1,253.0,200.0,2934.0,2089.0,0.0,0.0,0.0,0.0,
009,724,2089,237,200,1,237.0,200.0,724.0,2089.0,0.0,0.0,0.0,0.0,
009,753,2251,180,31,1,178.0,29.0,754.0,2252.0,0.0,0.0,0.0,0.0,
010,724,2089,237,200,1,237.0,200.0,724.0,2089.0,0.0,0.0,0.0,0.0,
011,724,2089,237,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,255,2183,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1635,2183,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
