Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
008,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,241,1130,1420,0,1,556.0,6.0,0.0,934.0,0.0,0.0,0.0,0.0,
012,0,934,556,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,221,1164,1460,285,2,1420.0,127.5,241.0,1201.5,0.0,130.8147545195113,0.0,24.748737341529164,
018,0,934,1237,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,934,806,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,934,1578,1558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,934,1480,551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,241,1184,1420,35,2,158.5,33.0,362.0,1184.0,118.08683245815344,2.8284271247461903,171.1198410471445,0.0,
019,241,1219,1420,220,4,732.5,106.5,120.5,1130.0,793.8566201357354,87.68694315575154,139.1414148746998,242.59843363055748,
020,241,1184,242,31,1,242.0,26.0,241.0,1186.0,0.0,0.0,0.0,0.0,
020,483,1184,75,35,1,60.0,18.0,498.0,1192.0,0.0,0.0,0.0,0.0,
021,241,1186,242,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,498,1192,60,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,241,1219,1420,220,2,2307.0,210.0,120.5,1076.5,1254.4074298249352,14.142135623730951,170.41273426595797,201.52543263816605,
025,0,934,45,100,1,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,
025,0,934,45,100,1,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,
025,241,1433,1420,6,1,1420.0,0.0,241.0,1435.0,0.0,0.0,0.0,0.0,
026,241,1219,3194,200,15,203.4,200.0,1724.2666666666667,1219.0,56.611205352196585,0.0,907.2156356257367,0.0,
026,0,934,1420,220,1,0.0,0.0,0.0,934.0,0.0,0.0,0.0,0.0,
027,241,1219,270,200,1,270.0,166.0,241.0,1235.0,0.0,0.0,0.0,0.0,
027,521,1219,209,200,1,209.0,200.0,521.0,1219.0,0.0,0.0,0.0,0.0,
027,740,1219,270,200,1,270.0,144.0,740.0,1247.0,0.0,0.0,0.0,0.0,
027,1020,1219,145,200,1,145.0,200.0,1020.0,1219.0,0.0,0.0,0.0,0.0,
027,1175,1219,160,200,1,160.0,200.0,1175.0,1219.0,0.0,0.0,0.0,0.0,
027,1345,1219,145,200,1,145.0,200.0,1345.0,1219.0,0.0,0.0,0.0,0.0,
027,1500,1219,160,200,1,160.0,200.0,1500.0,1219.0,0.0,0.0,0.0,0.0,
027,1673,1219,145,200,1,145.0,200.0,1673.0,1219.0,0.0,0.0,0.0,0.0,
027,1828,1219,270,200,1,270.0,108.0,1828.0,1265.0,0.0,0.0,0.0,0.0,
027,2108,1219,145,200,1,145.0,200.0,2108.0,1219.0,0.0,0.0,0.0,0.0,
027,2263,1219,270,200,1,270.0,180.0,2263.0,1229.0,0.0,0.0,0.0,0.0,
027,2543,1219,145,200,1,145.0,200.0,2543.0,1219.0,0.0,0.0,0.0,0.0,
027,2698,1219,265,200,1,265.0,200.0,2698.0,1219.0,0.0,0.0,0.0,0.0,
027,2973,1219,253,200,1,253.0,200.0,2973.0,1219.0,0.0,0.0,0.0,0.0,
027,3236,1219,199,200,1,199.0,200.0,3236.0,1219.0,0.0,0.0,0.0,0.0,
028,241,1235,270,166,1,270.0,166.0,241.0,1235.0,0.0,0.0,0.0,0.0,
029,241,1235,270,166,1,270.0,166.0,241.0,1235.0,0.0,0.0,0.0,0.0,
030,241,1235,270,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
032,521,1219,209,200,1,209.0,200.0,521.0,1219.0,0.0,0.0,0.0,0.0,
033,521,1219,209,200,1,209.0,200.0,521.0,1219.0,0.0,0.0,0.0,0.0,
034,521,1219,209,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
036,740,1247,270,144,1,270.0,143.0,740.0,1247.0,0.0,0.0,0.0,0.0,
037,740,1247,270,143,1,270.0,143.0,740.0,1247.0,0.0,0.0,0.0,0.0,
038,740,1247,270,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
040,1020,1219,145,200,1,128.0,200.0,1029.0,1219.0,0.0,0.0,0.0,0.0,
041,1029,1219,128,200,1,128.0,200.0,1029.0,1219.0,0.0,0.0,0.0,0.0,
042,1029,1219,128,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
044,1175,1219,160,200,1,160.0,200.0,1175.0,1219.0,0.0,0.0,0.0,0.0,
045,1175,1219,160,200,1,160.0,200.0,1175.0,1219.0,0.0,0.0,0.0,0.0,
046,1175,1219,160,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
048,1345,1219,145,200,1,124.0,200.0,1356.0,1219.0,0.0,0.0,0.0,0.0,
049,1356,1219,124,200,1,124.0,200.0,1356.0,1219.0,0.0,0.0,0.0,0.0,
050,1356,1219,124,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
052,1500,1219,160,200,1,160.0,200.0,1500.0,1219.0,0.0,0.0,0.0,0.0,
053,1500,1219,160,200,1,160.0,200.0,1500.0,1219.0,0.0,0.0,0.0,0.0,
054,1500,1219,160,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
056,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
058,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
060,241,1435,1420,0,1,631.0,6.0,0.0,934.0,0.0,0.0,0.0,0.0,
061,0,934,631,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
069,221,1489,1460,200,2,715.0,200.0,593.5,1489.0,0.0,0.0,526.794551983978,0.0,
070,221,1489,715,200,1,715.0,200.0,221.0,1489.0,0.0,0.0,0.0,0.0,
070,966,1489,715,200,1,715.0,200.0,966.0,1489.0,0.0,0.0,0.0,0.0,
071,221,1489,715,200,2,761.0,109.5,115.5,1211.5,93.33809511662427,127.9863273947651,163.3416664540925,392.44426355853386,
072,231,1489,695,200,2,891.5,119.0,179.0,1211.5,638.5174234114525,114.5512985522207,253.144227664784,392.44426355853386,
072,0,934,827,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
073,0,934,1343,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
073,358,1489,440,200,1,440.0,200.0,358.0,1489.0,0.0,0.0,0.0,0.0,
074,358,1489,440,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
076,966,1489,715,200,2,536.0,128.5,488.0,1211.5,224.8599564173221,101.1162697096763,690.1362184380704,392.44426355853386,
