Widget number,Position X,Position Y,Width,Height,Table tag,List tag,Textbox tag,Widget class,Number of Elements,Number of Child Nodes,numberOfWordsTextNodes,numberOfTextNodes,links80percent,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,0,0,1701,38,0,0,0,0,0,0,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,900,203,0,0,0,0,34,1,719,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,180,31,0,0,1,0,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,604,19,0,0,0,0,0,0,38,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,76,0,0,0,0,0,0,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,940,296,1,0,0,0,22,5,343,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1504,19,0,0,0,0,0,0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,14,0,0,1,0,3,2,465,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,0,0,0,0,0,0,463,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,63,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,42,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,51,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,355,19,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,317,19,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,807,19,0,0,0,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,319,19,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,26,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,57,0,0,0,0,0,0,50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,38,0,0,0,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1569,85,18,9,0,0,0,0,1,1,0,0,0,18.0,9.0,1569.0,86.0,0.0,0.0,0.0,0.0,
003,1550,108,210,194,0,0,0,0,19,7,637,26,0,206.57142857142858,24.142857142857142,1553.4285714285713,188.0,9.071147352221455,10.447145885018411,9.071147352221452,59.44184833375669,
003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,1537,52,53,44,0,0,0,0,7,2,74,12,0,27.5,36.0,1559.5,57.5,37.476659402887016,9.899494936611665,40.30508652763321,6.363961030678928,
003,1531,53,54,43,0,0,0,0,5,2,61,9,0,36.5,17.0,1527.5,69.0,9.192388155425117,4.242640687119285,4.949747468305833,9.899494936611665,
003,1531,62,43,14,0,0,0,0,2,2,26,4,0,15.5,14.0,1554.0,69.5,2.1213203435596424,0.0,1.4142135623730951,10.606601717798213,
003,1553,62,17,14,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,45,14,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,115,20,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,9,1,94,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1555,76,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1524,75,30,20,0,0,0,0,1,1,16,2,0,8.0,4.0,1574.0,81.0,0.0,0.0,0.0,0.0,
004,1574,81,8,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1588,61,1,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1600,62,80,14,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1600,76,129,20,0,0,0,0,1,1,6,2,0,8.0,4.0,1712.0,82.0,0.0,0.0,0.0,0.0,
005,1712,82,8,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1730,70,66,26,0,0,0,0,2,2,8,4,0,32.0,10.0,1740.0,76.0,32.526911934581186,14.142135623730951,0.0,0.0,
005,1740,76,55,20,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,291,84,18,9,0,0,0,0,1,1,0,0,0,18.0,9.0,291.0,85.0,0.0,0.0,0.0,0.0,
006,1796,53,98,44,0,0,0,0,5,4,30,8,0,29.0,19.0,1828.25,65.5,18.45715759987617,5.291502622129181,18.945096111307183,7.187952884282608,
006,1844,62,9,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,1844,76,50,20,0,0,0,0,1,1,6,2,0,8.0,4.0,1877.0,82.0,0.0,0.0,0.0,0.0,
006,1806,64,38,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,1819,60,19,16,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,192,46,141,48,0,0,0,0,4,1,14,7,0,126.0,26.0,192.0,68.0,0.0,0.0,0.0,0.0,
006,192,68,126,26,0,0,0,0,3,2,11,5,0,74.5,10.0,193.0,74.0,70.0035713374682,14.142135623730951,0.0,0.0,
007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,193,58,124,20,0,0,0,0,1,1,4,2,0,8.0,4.0,296.0,64.0,0.0,0.0,0.0,0.0,
007,296,64,8,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,332,62,1172,37,0,0,0,0,10,10,83,21,0,117.7,10.9,416.8,51.2,126.67285072623538,3.478505426185217,318.97711516658995,27.442060175334262,
008,332,62,115,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,447,62,98,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,545,62,77,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,622,62,39,12,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,662,62,66,12,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,727,62,105,12,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,832,62,45,12,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
