Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,4983,76,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1262,5084,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1158,5104,57,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,603,5351,254,19,4,60.25,13.25,733.0,5355.5,39.4324316605845,1.707825127659933,96.32929633986399,1.2909944487358056,
007,603,5356,118,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,725,5354,46,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,776,5355,48,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,828,5357,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,1151,5351,170,19,4,39.25,13.25,1218.25,5355.5,9.21502396451939,1.707825127659933,61.190277005419745,1.2909944487358056,
016,1151,5356,34,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1190,5354,46,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1240,5355,48,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1292,5357,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,1351,5351,170,19,4,39.0,13.25,1418.75,5355.5,7.831560082980487,1.707825127659933,60.88992801222,1.2909944487358056,
022,1351,5356,37,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,1392,5354,43,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,1440,5355,47,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,1492,5357,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,356,5412,633,126,1,633.0,98.0,356.0,5412.0,0.0,0.0,0.0,0.0,
028,356,5412,633,98,1,633.0,98.0,356.0,5412.0,0.0,0.0,0.0,0.0,
029,356,5412,633,98,4,482.25,28.5,506.75,5443.75,301.5,32.91909273759936,301.5,49.92243984422236,
030,959,5412,30,20,1,18.0,18.0,971.0,5412.0,0.0,0.0,0.0,0.0,
030,356,5412,633,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,356,5434,633,76,1,0.0,0.0,0.0,4983.0,0.0,0.0,0.0,0.0,
030,356,5517,633,0,1,0.0,0.0,356.0,5517.0,0.0,0.0,0.0,0.0,
031,971,5412,18,18,2,34.5,12.5,982.5,5414.5,27.577164466275352,3.5355339059327378,10.606601717798213,0.7071067811865476,
032,975,5414,15,15,1,11.0,13.0,977.0,5414.0,0.0,0.0,0.0,0.0,
032,990,5415,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
035,0,4983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
036,356,5563,300,201,1,300.0,160.0,356.0,5563.0,0.0,0.0,0.0,0.0,
036,356,5789,300,134,1,300.0,20.0,356.0,5789.0,0.0,0.0,0.0,0.0,
036,356,5948,300,115,2,296.5,57.5,356.0,5991.0,4.949747468305833,40.30508652763321,0.0,60.81118318204309,
037,356,5789,300,20,1,300.0,20.0,356.0,5789.0,0.0,0.0,0.0,0.0,
