Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,940,3606,72,40,2,42.0,26.5,478.0,3120.0,2.8284271247461903,19.091883092036785,675.9940828143394,687.3077913133242,
003,956,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,2634,44,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,1025,3606,72,40,2,35.0,26.5,520.5,3120.0,7.0710678118654755,19.091883092036785,736.098159215196,687.3077913133242,
006,1041,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,2634,30,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,1110,3606,72,40,2,54.0,26.5,563.0,3120.0,19.79898987322333,19.091883092036785,796.2022356160525,687.3077913133242,
009,1126,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,2634,68,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1195,3606,72,40,2,48.0,26.5,605.5,3120.0,11.313708498984761,19.091883092036785,856.306312016909,687.3077913133242,
012,1211,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,2634,56,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
