Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,356,4903,1190,238,1,1190.0,238.0,356.0,4903.0,0.0,0.0,0.0,0.0,
001,356,4903,1190,238,3,515.3333333333334,210.66666666666666,693.0,4916.333333333333,577.3502691896257,16.743157806499145,554.4086940155249,8.082903768654761,
002,360,4921,1182,0,5,236.4,201.0,832.8,4921.0,0.5477225575051661,0.0,373.93943359854416,0.0,
003,859,4921,182,201,2,182.0,95.5,859.0,4937.5,0.0,102.5304832720494,0.0,23.33452377915607,
004,859,4921,182,23,2,34.0,33.5,932.5,4912.5,1.4142135623730951,14.849242404917497,23.33452377915607,12.020815280171307,
004,859,4954,182,168,2,162.0,80.0,869.0,5008.0,28.284271247461902,28.284271247461902,14.142135623730951,76.36753236814714,
005,879,4954,142,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,859,5062,182,60,3,20.333333333333332,16.0,959.6666666666666,5084.0,35.21836642056717,0.0,35.64173583501978,20.0,
007,386,4921,182,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1333,4921,182,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,5241,1903,822,3,1665.3333333333333,46.666666666666664,118.66666666666667,5331.0,411.6507419322031,50.33222956847166,205.53669583150676,85.85452812752511,
012,0,5241,1903,100,1,1190.0,96.0,356.0,5244.0,0.0,0.0,0.0,0.0,
012,0,5340,1903,40,1,1190.0,0.0,356.0,5341.0,0.0,0.0,0.0,0.0,
012,356,5412,1190,0,3,377.6666666666667,650.0,906.0,5412.0,226.7075943441978,1.0,504.0833264451424,0.0,
013,356,5244,1190,96,4,441.75,50.0,534.5,5191.75,521.7460269773663,33.1762967593833,617.5723979151486,139.74351505526116,
014,356,5266,52,50,1,52.0,50.0,356.0,5266.0,0.0,0.0,0.0,0.0,
014,356,5244,1190,96,1,238.0,48.0,832.0,5272.0,0.0,0.0,0.0,0.0,
014,1426,5274,120,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,4983,405,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,356,5266,52,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
