Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1174,2447,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2447,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2447,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2447,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2447,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2378,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,1174,2534,398,94,2,191.0,92.0,1271.5,2534.0,16.97056274847714,2.8284271247461903,137.88582233137677,0.0,
003,1174,2534,179,90,6,29.833333333333332,23.0,1174.0,2567.5,73.07644399303148,56.3382640840131,0.0,28.16913204200655,
003,1369,2534,203,94,2,163.0,43.0,1369.0,2546.5,56.568542494923804,36.76955262170047,0.0,17.67766952966369,
004,1369,2534,123,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1369,2559,203,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
