Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,520,37,60,40,1,60.0,40.0,520.0,37.0,0.0,0.0,0.0,0.0,
000,500,75,659,300,2,659.0,150.0,500.0,225.0,0.0,212.13203435596427,0.0,212.13203435596427,
001,500,96,218,31,1,218.0,31.0,500.0,96.0,0.0,0.0,0.0,0.0,
001,500,127,218,31,1,218.0,31.0,500.0,127.0,0.0,0.0,0.0,0.0,
001,500,158,218,31,1,218.0,31.0,500.0,158.0,0.0,0.0,0.0,0.0,
001,500,189,218,31,1,218.0,31.0,500.0,189.0,0.0,0.0,0.0,0.0,
001,500,220,218,31,1,218.0,31.0,500.0,220.0,0.0,0.0,0.0,0.0,
001,500,251,218,31,1,218.0,31.0,500.0,251.0,0.0,0.0,0.0,0.0,
002,529,109,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,540,100,79,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
