Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1174,2579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2579,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,1174,2510,179,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
