Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,331,2615,398,182,1,396.0,180.0,332.0,2616.0,0.0,0.0,0.0,0.0,
002,332,2616,396,180,2,396.0,86.0,332.0,2683.5,0.0,69.29646455628166,0.0,95.45941546018392,
003,332,2616,396,135,2,174.0,80.0,442.5,2634.5,0.0,12.727922061357855,122.32947314527271,0.7071067811865476,
003,332,2751,396,37,2,99.5,17.0,461.5,2766.5,44.54772721475249,4.242640687119285,156.27059864222701,0.7071067811865476,
004,356,2634,174,89,1,173.0,88.0,356.0,2634.0,0.0,0.0,0.0,0.0,
004,529,2635,174,71,1,173.0,71.0,529.0,2635.0,0.0,0.0,0.0,0.0,
005,356,2634,173,88,3,148.0,29.0,356.0,2663.6666666666665,26.0,23.388031127053,0.0,37.421027956662726,
006,356,2635,148,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,356,2650,174,56,3,33.333333333333336,35.666666666666664,388.3333333333333,2657.6666666666665,27.465129406819358,12.503332889007368,42.899106439800505,0.5773502691896258,
006,356,2706,122,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,356,2658,16,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,372,2657,65,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,437,2658,19,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,529,2635,173,71,2,173.0,35.5,529.0,2642.0,0.0,30.405591591021544,0.0,9.899494936611665,
014,529,2635,173,14,1,173.0,14.0,529.0,2635.0,0.0,0.0,0.0,0.0,
014,529,2649,173,57,2,173.0,28.5,529.0,2665.5,0.0,6.363961030678928,0.0,23.33452377915607,
015,529,2635,173,14,2,86.5,14.0,570.5,2635.0,4.949747468305833,0.0,58.68986283848344,0.0,
016,529,2635,83,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,612,2635,90,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,529,2649,173,33,2,86.5,33.0,570.5,2649.0,4.949747468305833,0.0,58.68986283848344,0.0,
019,529,2682,173,24,2,86.5,24.0,570.5,2682.0,4.949747468305833,0.0,58.68986283848344,0.0,
020,529,2649,83,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,612,2649,90,33,1,33.0,19.0,669.0,2660.0,0.0,0.0,0.0,0.0,
022,669,2660,33,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,529,2682,83,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,612,2682,90,24,1,33.0,19.0,669.0,2684.0,0.0,0.0,0.0,0.0,
026,669,2684,33,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,351,2767,68,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,572,2766,131,14,1,70.0,17.0,633.0,2764.0,0.0,0.0,0.0,0.0,
030,633,2764,70,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
032,752,1340,398,272,2,398.0,132.0,752.0,1445.0,0.0,98.99494936611666,0.0,148.49242404917499,
032,0,1340,0,20,1,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,
033,752,1340,398,202,6,66.33333333333333,37.333333333333336,752.0,1422.3333333333333,162.4828196046175,91.44761706390531,0.0,45.72380853195266,
033,752,1550,398,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1441,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,752,1329,398,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
