Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,579,428,245,30,4,135.25,27.75,144.75,107.0,102.54226770784166,20.982135258357285,289.5,214.0,
012,0,0,127,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,579,428,245,30,1,245.0,30.0,579.0,428.0,0.0,0.0,0.0,0.0,
012,0,0,169,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,579,428,245,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,579,490,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,579,523,252,30,1,245.0,30.0,579.0,523.0,0.0,0.0,0.0,0.0,
016,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,579,523,245,30,4,157.25,27.5,144.75,130.75,108.21390853305319,20.615528128088304,289.5,261.5,
018,0,0,180,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,579,523,245,30,1,245.0,30.0,579.0,523.0,0.0,0.0,0.0,0.0,
018,0,0,204,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,579,523,245,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
022,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
023,831,133,260,546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,311,218,245,32,1,9.0,9.0,532.0,229.0,0.0,0.0,0.0,0.0,
024,556,133,780,546,2,390.0,546.0,816.0,133.0,183.84776310850236,0.0,367.6955262170047,0.0,
025,532,229,9,9,2,2.5,4.5,267.5,114.5,3.5355339059327378,6.363961030678928,378.3021279348029,161.92745289171938,
