Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,1076,234,461,0,3,315.6666666666667,206.0,1217.0,269.6666666666667,251.72471736667686,167.79749700159417,244.2191638672117,50.934598588124096,
003,1076,234,461,0,2,461.0,299.0,1076.0,281.0,0.0,66.46803743153546,0.0,66.46803743153546,
003,1066,234,196,34,1,80.0,25.0,1182.0,234.0,0.0,0.0,0.0,0.0,
003,1409,244,138,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1182,234,80,25,1,95.0,34.0,1182.0,234.0,0.0,0.0,0.0,0.0,
008,1077,590,225,265,1,225.0,265.0,1077.0,590.0,0.0,0.0,0.0,0.0,
008,1312,590,225,265,1,225.0,265.0,1312.0,590.0,0.0,0.0,0.0,0.0,
009,1077,590,225,265,3,158.33333333333334,91.66666666666667,1141.6666666666667,697.6666666666666,115.47005383792516,74.11027818955569,112.0059522227874,94.69072464256112,
010,1271,735,25,20,1,18.0,18.0,1278.0,735.0,0.0,0.0,0.0,0.0,
010,1077,590,225,168,2,204.0,93.0,1082.0,662.5,29.698484809834994,106.06601717798213,7.0710678118654755,102.5304832720494,
010,1077,768,225,87,1,205.0,72.0,1087.0,768.0,0.0,0.0,0.0,0.0,
011,1278,735,18,18,2,33.0,12.0,1289.5,737.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
012,1282,737,12,14,1,10.0,13.0,1283.0,737.0,0.0,0.0,0.0,0.0,
012,1297,738,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1077,590,225,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1087,735,183,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1087,768,205,72,1,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,
017,0,224,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,1312,590,225,265,3,158.33333333333334,91.66666666666667,1376.6666666666667,697.6666666666666,115.47005383792516,74.11027818955569,112.0059522227874,94.69072464256112,
019,1506,735,25,20,1,75.0,18.0,1456.0,735.0,0.0,0.0,0.0,0.0,
019,1312,590,225,168,2,179.5,93.0,1317.0,662.5,64.34671708797582,106.06601717798213,7.0710678118654755,102.5304832720494,
019,1312,768,225,87,1,205.0,72.0,1322.0,768.0,0.0,0.0,0.0,0.0,
020,1312,590,225,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,1322,735,134,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
