Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
004,221,3469,1460,285,2,1420.0,127.5,241.0,3506.5,0.0,130.8147545195113,0.0,24.748737341529164,
004,0,2674,1219,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2674,788,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2674,1480,1064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2674,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2674,1480,304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,241,3489,1420,35,2,135.0,33.0,339.0,3489.0,86.2670273047588,2.8284271247461903,138.59292911256333,0.0,
005,241,3524,1420,220,4,732.5,106.5,584.75,3605.0,793.8566201357354,87.68694315575154,687.5,92.37965143904798,
006,241,3524,1420,220,2,1647.0,210.0,120.5,3099.0,321.02647865869255,14.142135623730951,170.41273426595797,601.0407640085654,
006,241,3579,45,100,1,13.0,22.0,255.0,3618.0,0.0,0.0,0.0,0.0,
006,1616,3579,45,100,1,13.0,22.0,1635.0,3618.0,0.0,0.0,0.0,0.0,
006,241,3738,1420,6,1,1420.0,0.0,241.0,3740.0,0.0,0.0,0.0,0.0,
007,241,3524,1874,200,11,160.0909090909091,200.0,1135.7272727272727,3524.0,34.74609199738741,0.0,572.6772373526105,0.0,
007,0,2674,1420,220,1,0.0,0.0,0.0,2674.0,0.0,0.0,0.0,0.0,
008,241,3524,145,200,1,145.0,200.0,241.0,3524.0,0.0,0.0,0.0,0.0,
008,396,3524,248,200,1,248.0,200.0,396.0,3524.0,0.0,0.0,0.0,0.0,
008,654,3524,145,200,1,145.0,200.0,654.0,3524.0,0.0,0.0,0.0,0.0,
008,809,3524,145,200,2,141.0,115.5,811.0,3605.0,5.656854249492381,119.50104602052653,2.8284271247461903,114.5512985522207,
008,964,3524,208,200,1,208.0,200.0,964.0,3524.0,0.0,0.0,0.0,0.0,
008,1182,3524,145,200,1,145.0,200.0,1182.0,3524.0,0.0,0.0,0.0,0.0,
008,1337,3524,145,200,1,145.0,200.0,1337.0,3524.0,0.0,0.0,0.0,0.0,
008,1495,3524,145,200,1,145.0,200.0,1495.0,3524.0,0.0,0.0,0.0,0.0,
008,1650,3524,145,200,1,145.0,200.0,1650.0,3524.0,0.0,0.0,0.0,0.0,
008,1805,3524,145,200,1,145.0,200.0,1805.0,3524.0,0.0,0.0,0.0,0.0,
008,1960,3524,145,200,1,145.0,200.0,1960.0,3524.0,0.0,0.0,0.0,0.0,
009,809,3524,145,200,1,85.0,200.0,839.0,3524.0,0.0,0.0,0.0,0.0,
009,813,3686,137,31,1,136.0,29.0,814.0,3687.0,0.0,0.0,0.0,0.0,
010,839,3524,85,200,1,85.0,200.0,839.0,3524.0,0.0,0.0,0.0,0.0,
012,255,3618,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,1635,3618,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
