Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
008,610,445,224,341,2,224.0,153.0,610.0,566.0,0.0,104.65180361560904,0.0,171.1198410471445,
008,610,786,224,105,1,224.0,84.0,610.0,807.0,0.0,0.0,0.0,0.0,
009,610,445,224,227,4,145.5,57.25,659.75,555.0,96.91405126880896,52.75335692320126,99.5,73.7744309816529,
009,610,687,224,79,2,224.0,36.0,610.0,708.5,0.0,0.0,0.0,30.405591591021544,
010,809,585,25,20,1,75.0,18.0,759.0,585.0,0.0,0.0,0.0,0.0,
010,610,445,224,127,1,224.0,127.0,610.0,445.0,0.0,0.0,0.0,0.0,
010,610,587,109,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,610,603,224,69,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
011,759,585,75,18,2,32.5,11.5,771.5,588.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
012,764,588,11,13,1,9.0,12.0,765.0,588.0,0.0,0.0,0.0,0.0,
012,779,589,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
