Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1201,9,340,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,100,1903,3744,1,1903.0,3744.0,0.0,100.0,0.0,0.0,0.0,0.0,
003,0,100,1903,3744,10,1903.0,372.4,0.0,1643.8,0.0,105.08324742264529,0.0,1173.624944823137,
004,0,100,1903,338,1,1903.0,338.0,0.0,100.0,0.0,0.0,0.0,0.0,
004,0,438,1903,150,1,1903.0,150.0,0.0,438.0,0.0,0.0,0.0,0.0,
004,0,558,1903,427,1,1200.0,427.0,351.0,558.0,0.0,0.0,0.0,0.0,
004,0,985,1903,310,1,1180.0,310.0,361.0,985.0,0.0,0.0,0.0,0.0,
004,0,1295,1903,378,1,1200.0,378.0,351.0,1295.0,0.0,0.0,0.0,0.0,
004,0,1673,1903,495,1,1200.0,495.0,351.0,1673.0,0.0,0.0,0.0,0.0,
004,0,2198,1903,378,1,1200.0,378.0,351.0,2198.0,0.0,0.0,0.0,0.0,
004,0,2576,1903,495,1,1200.0,495.0,351.0,2576.0,0.0,0.0,0.0,0.0,
004,0,3071,1903,453,2,753.0,301.5,174.0,1585.5,640.638743755012,214.2533546995239,246.07315985291854,2100.8142469052327,
004,0,3544,1903,300,1,1200.0,60.0,351.0,3544.0,0.0,0.0,0.0,0.0,
005,0,100,1903,338,1,1903.0,338.0,0.0,100.0,0.0,0.0,0.0,0.0,
006,0,100,1903,338,4,971.5,124.5,465.75,241.5,1075.6035515002727,147.2446943016963,931.5,126.56618821786489,
007,0,229,40,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,100,1903,338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1863,229,40,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,408,1903,0,3,20.0,20.0,941.0,408.0,0.0,0.0,20.0,0.0,
011,921,408,20,20,1,6.0,6.0,928.0,419.0,0.0,0.0,0.0,0.0,
011,941,408,20,20,1,6.0,6.0,948.0,419.0,0.0,0.0,0.0,0.0,
011,961,408,20,20,1,6.0,6.0,968.0,419.0,0.0,0.0,0.0,0.0,
012,928,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
