Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,331,4790,1241,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,331,4865,292,241,2,146.0,130.5,165.5,4445.5,206.47518010647187,156.27059864222701,234.05234457274722,593.2625894155134,
003,331,4865,292,241,3,292.0,76.33333333333333,331.0,4987.0,0.0,78.43681108595207,0.0,106.1272820720478,
003,0,4026,0,20,1,0.0,0.0,0.0,4026.0,0.0,0.0,0.0,0.0,
004,331,4865,292,165,6,48.666666666666664,27.5,331.0,4934.166666666667,119.20850081544802,67.3609679265374,0.0,33.88460810850063,
004,331,5038,292,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,331,5058,292,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4948,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,4865,292,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,4026,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
