Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,296,64,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,181,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,332,62,115,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,447,62,98,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,545,62,77,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,622,62,39,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,662,62,66,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,727,62,105,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,832,62,45,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,-10000,78,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,450,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
