Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
004,1280,3606,72,40,2,39.0,26.5,648.0,3120.0,1.4142135623730951,19.091883092036785,916.4103884177656,687.3077913133242,
005,1296,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,2634,38,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,1365,3606,72,40,2,41.0,26.5,690.5,3120.0,1.4142135623730951,19.091883092036785,976.5144648186222,687.3077913133242,
008,1381,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,2634,42,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,1450,3606,72,40,2,44.5,26.5,733.0,3120.0,6.363961030678928,19.091883092036785,1036.6185412194786,687.3077913133242,
011,1466,3606,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,2634,49,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,600,3659,72,40,2,48.5,26.5,308.0,3146.5,12.020815280171307,19.091883092036785,435.57777721091327,724.7844507162113,
014,616,3659,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,2634,57,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
