Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,1881,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,178,5,1201.8,997.4,0.0,0.0,965.9982919239557,2003.3960666827713,0.0,0.0,
000,0,0,675,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,178,1903,2049,1,1903.0,2048.0,0.0,178.0,0.0,0.0,0.0,0.0,
000,0,2226,1903,252,5,1201.8,297.2,0.0,906.0,965.9982919239557,441.9108507380193,0.0,1240.8980618890498,
000,0,0,88970,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,1903,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,2478,1903,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,304,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,304,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,304,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,304,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,304,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
000,0,2478,1903,0,2,0.0,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,
001,0,0,300,154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,1903,4579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,1903,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,1903,178,3,1903.0,59.333333333333336,0.0,60.333333333333336,0.0,22.27853974867593,0.0,67.35230755759845,
001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,1903,48,1,1903.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,48,1903,85,2,1591.5,486.0,155.5,33.5,440.5275246792191,620.8397538817887,219.9102089490163,47.37615433949868,
002,0,133,1903,45,2,1591.5,484.0,155.5,66.5,440.5275246792191,623.668181006535,219.9102089490163,94.04520189781083,
003,0,0,1903,48,1,1903.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,1903,48,1,1903.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,1903,54,1,1903.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,1903,54,1,1903.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,1903,54,1,1296.0,54.0,303.0,0.0,0.0,0.0,0.0,0.0,
008,303,0,1296,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,311,67,1280,47,4,312.0,39.25,923.0,70.5,286.9610891160449,5.188127472091127,576.9436714272894,2.3804761428476167,
010,0,0,1903,925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,311,71,256,37,1,256.0,38.0,311.0,71.0,0.0,0.0,0.0,0.0,
011,567,67,720,47,2,700.0,31.5,577.0,100.5,0.0,21.920310216782973,0.0,47.37615433949868,
011,1287,72,224,36,2,137.5,18.0,1343.0,80.5,43.1335136523794,1.4142135623730951,0.0,12.020815280171307,
011,1527,72,48,37,2,206.5,80.5,1364.5,104.0,224.15284963613556,61.518289963229634,229.80970388562795,45.254833995939045,
012,577,67,700,47,2,525.0,98.5,288.5,33.5,247.48737341529164,72.8319984622144,408.0006127446379,47.37615433949868,
012,577,134,700,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
