Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
025,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,311,133,520,546,4,194.5,193.5,222.5,74.5,130.080744155313,229.71068760508294,279.247202313649,86.02519010925424,
027,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
028,0,0,274,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
028,311,149,252,510,2,252.0,255.0,311.0,165.5,0.0,312.54119728445403,0.0,23.33452377915607,
028,579,149,252,213,2,252.0,107.0,579.0,165.5,0.0,103.23759005323593,0.0,23.33452377915607,
029,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
029,311,182,252,476,1,245.0,476.0,311.0,182.0,0.0,0.0,0.0,0.0,
