Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,0,3814,1903,835,2,1546.5,50.0,178.0,3879.0,504.16713498600836,70.71067811865476,251.7300141024109,91.92388155425118,
002,0,3814,1903,100,1,1190.0,96.0,356.0,3817.0,0.0,0.0,0.0,0.0,
002,356,3944,1190,0,3,377.6666666666667,683.0,906.0,3944.0,226.7075943441978,29.103264421710495,504.0833264451424,0.0,
003,356,3817,1190,96,4,438.0,50.0,534.5,3768.0,522.1519574478933,33.1762967593833,617.5723979151486,133.27165239965075,
004,356,3839,52,50,1,52.0,50.0,356.0,3839.0,0.0,0.0,0.0,0.0,
004,356,3817,1190,96,1,222.0,48.0,840.0,3845.0,0.0,0.0,0.0,0.0,
004,1426,3847,120,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,3569,390,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,356,3839,52,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,840,3845,222,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,356,3944,633,694,3,411.0,372.0,466.0,4108.0,192.25763964014538,130.77079184588584,190.5255888325765,142.02816622064793,
010,1016,3944,300,705,4,300.0,157.5,1016.0,4302.5,0.0,98.96969233053117,0.0,266.97378148424986,
010,1346,3944,200,650,3,200.0,200.0,1346.0,4226.0,0.0,98.72689603142601,0.0,282.0,
011,356,3944,633,221,1,633.0,221.0,356.0,3944.0,0.0,0.0,0.0,0.0,
011,356,4190,300,447,3,300.0,132.33333333333334,356.0,4367.333333333333,0.0,37.16629297271027,0.0,167.15661319054456,
011,686,4190,300,448,2,300.0,211.5,686.0,4279.5,0.0,81.31727983645297,0.0,126.572113832392,
012,356,3944,633,221,1,633.0,187.0,356.0,3944.0,0.0,0.0,0.0,0.0,
013,356,3944,633,187,1,633.0,187.0,356.0,3944.0,0.0,0.0,0.0,0.0,
014,356,3944,633,187,6,371.5,66.0,397.1666666666667,3909.0,304.9240889139459,76.83749084919418,309.89573515404606,175.61776675496134,
015,959,3944,30,20,1,75.0,18.0,914.0,3944.0,0.0,0.0,0.0,0.0,
015,356,3944,300,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,356,3944,633,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,356,3966,633,114,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
015,356,4087,633,44,1,260.0,42.0,676.0,4088.0,0.0,0.0,0.0,0.0,
016,914,3944,75,18,2,32.5,11.5,926.5,3947.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
017,919,3947,11,13,1,9.0,12.0,920.0,3947.0,0.0,0.0,0.0,0.0,
017,934,3948,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
023,686,4190,300,154,1,300.0,140.0,686.0,4190.0,0.0,0.0,0.0,0.0,
023,686,4369,300,269,1,300.0,250.0,686.0,4388.0,0.0,0.0,0.0,0.0,
024,686,4190,300,140,1,300.0,140.0,686.0,4190.0,0.0,0.0,0.0,0.0,
025,686,4190,300,140,4,232.5,39.0,753.5,4213.5,135.0,22.891046284519195,135.0,34.961884007206095,
026,956,4190,30,20,1,18.0,18.0,968.0,4190.0,0.0,0.0,0.0,0.0,
026,686,4190,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,686,4210,300,50,1,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.0,
026,686,4264,300,66,2,40.0,40.0,343.0,3916.5,56.568542494923804,56.568542494923804,485.0752518939716,491.4392129246505,
027,0,3569,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
040,16,3855,11,27,1,80.0,27.0,16.0,3855.0,0.0,0.0,0.0,0.0,
