Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,39,133,788,32,43,264.4651162790698,33.906976744186046,299.86046511627904,385.6744186046512,81.73923369827607,5.756213841159875,223.77333146728864,152.5263007656357,
002,39,149,788,34,1,788.0,34.0,39.0,149.0,0.0,0.0,0.0,0.0,
002,0,0,252,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,39,183,252,34,1,252.0,34.0,39.0,183.0,0.0,0.0,0.0,0.0,
002,39,217,252,34,1,252.0,34.0,39.0,217.0,0.0,0.0,0.0,0.0,
002,39,251,252,34,1,252.0,34.0,39.0,251.0,0.0,0.0,0.0,0.0,
002,39,285,252,34,1,252.0,34.0,39.0,285.0,0.0,0.0,0.0,0.0,
002,39,318,252,33,1,252.0,34.0,39.0,318.0,0.0,0.0,0.0,0.0,
002,39,352,252,41,1,252.0,41.0,39.0,352.0,0.0,0.0,0.0,0.0,
002,39,393,252,41,1,252.0,41.0,39.0,393.0,0.0,0.0,0.0,0.0,
002,39,434,252,34,1,252.0,34.0,39.0,434.0,0.0,0.0,0.0,0.0,
002,39,468,252,34,1,252.0,34.0,39.0,468.0,0.0,0.0,0.0,0.0,
002,39,502,252,34,1,252.0,34.0,39.0,502.0,0.0,0.0,0.0,0.0,
002,39,536,252,34,1,252.0,34.0,39.0,536.0,0.0,0.0,0.0,0.0,
002,39,570,252,34,1,252.0,34.0,39.0,570.0,0.0,0.0,0.0,0.0,
002,39,603,252,40,1,252.0,41.0,39.0,603.0,0.0,0.0,0.0,0.0,
002,307,183,252,34,1,252.0,34.0,307.0,183.0,0.0,0.0,0.0,0.0,
002,307,217,252,34,1,252.0,34.0,307.0,217.0,0.0,0.0,0.0,0.0,
002,307,251,252,34,1,252.0,34.0,307.0,251.0,0.0,0.0,0.0,0.0,
002,307,285,252,34,1,252.0,34.0,307.0,285.0,0.0,0.0,0.0,0.0,
002,307,318,252,34,1,252.0,34.0,307.0,318.0,0.0,0.0,0.0,0.0,
002,307,352,252,34,1,252.0,34.0,307.0,352.0,0.0,0.0,0.0,0.0,
002,307,386,252,33,1,252.0,34.0,307.0,386.0,0.0,0.0,0.0,0.0,
