Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,1016,881,240,54,1,240.0,54.0,1016.0,881.0,0.0,0.0,0.0,0.0,
001,1016,947,240,20,1,240.0,20.0,1016.0,947.0,0.0,0.0,0.0,0.0,
002,1016,881,240,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,1016,947,240,20,1,240.0,20.0,1016.0,947.0,0.0,0.0,0.0,0.0,
005,1016,947,240,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,1332,306,240,279,2,240.0,133.5,1332.0,421.5,0.0,120.91525958289962,0.0,163.3416664540925,
008,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,1332,625,240,86,2,240.0,37.0,1332.0,658.0,0.0,24.041630560342615,0.0,46.66904755831214,
008,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,1332,751,240,219,1,240.0,219.0,1332.0,751.0,0.0,0.0,0.0,0.0,
008,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,1332,306,240,219,2,240.0,105.5,1332.0,375.0,0.0,34.64823227814083,0.0,97.58073580374356,
009,1332,537,240,48,2,240.0,20.0,1332.0,551.0,0.0,0.0,0.0,19.79898987322333,
010,1332,306,240,130,6,40.0,22.333333333333332,1332.0,359.6666666666667,97.97958971132712,54.705270922157645,0.0,27.760883751542686,
010,1332,444,240,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,371,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,1332,303,240,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1332,537,240,20,1,240.0,20.0,1332.0,537.0,0.0,0.0,0.0,0.0,
014,1332,565,240,20,1,240.0,20.0,1332.0,565.0,0.0,0.0,0.0,0.0,
015,1332,625,240,54,1,240.0,54.0,1332.0,625.0,0.0,0.0,0.0,0.0,
015,1332,691,240,20,1,240.0,20.0,1332.0,691.0,0.0,0.0,0.0,0.0,
016,1332,625,240,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
