Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,864,1513,171,59,1,171.0,59.0,864.0,1513.0,0.0,0.0,0.0,0.0,
002,0,493,362,124,1,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,
003,864,1513,171,59,2,75.5,27.5,896.5,1528.0,64.34671708797582,7.7781745930520225,24.748737341529164,0.0,
004,879,1528,30,22,1,24.0,17.0,882.0,1531.0,0.0,0.0,0.0,0.0,
004,914,1528,121,33,3,57.666666666666664,14.0,925.6666666666666,1538.6666666666667,54.84827557301445,0.0,20.207259421636902,9.237604307034012,
005,914,1528,121,14,2,60.0,19.0,963.5,1523.0,53.74011537017761,7.0710678118654755,70.0035713374682,7.0710678118654755,
005,914,1544,26,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,949,1544,26,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,1013,1518,22,24,1,11.0,13.0,1017.0,1531.0,0.0,0.0,0.0,0.0,
006,914,1528,98,14,1,55.0,14.0,914.0,1528.0,0.0,0.0,0.0,0.0,
007,1017,1531,11,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,914,1528,55,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,493,0,0,3,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,
