Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,928,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,948,419,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,966,417,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,758,2659,184,184,4,133.75,69.25,189.5,2497.75,168.82017059581477,88.17170748034769,379.0,107.5,
005,758,2659,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,2444,351,93,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
005,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,958,2659,184,184,4,127.25,69.25,239.5,2497.75,157.80869219828588,88.17170748034769,479.0,107.5,
007,958,2659,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,2444,325,93,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
007,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,1158,2659,184,184,4,98.25,73.5,289.5,2497.75,113.90749170562341,90.08699499187807,579.0,107.5,
009,1158,2659,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,2444,209,110,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
009,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,1358,2659,184,184,4,71.75,73.5,339.5,2497.75,89.20528758618143,90.08699499187807,679.0,107.5,
011,1358,2659,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,2444,103,110,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
011,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,758,2859,184,184,4,135.0,69.25,189.5,2547.75,170.96978290524518,88.17170748034769,379.0,207.5,
013,758,2859,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,2444,356,93,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
013,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,958,2859,184,184,4,140.0,69.25,239.5,2547.75,179.65893613548238,88.17170748034769,479.0,207.5,
015,958,2859,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,2444,376,93,1,0.0,0.0,0.0,2444.0,0.0,0.0,0.0,0.0,
015,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,2444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,1158,2859,184,184,4,98.25,73.5,289.5,2547.75,113.90749170562341,90.08699499187807,579.0,207.5,
017,1158,2859,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
