Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,311,133,520,546,5,198.2,162.4,293.8,138.4,111.0414337083235,181.00635347965,289.65962783929695,161.14062181833606,
011,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
012,0,0,235,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,311,149,252,454,2,252.0,227.0,311.0,165.5,0.0,272.94321753800733,0.0,23.33452377915607,
012,579,149,252,213,2,252.0,107.0,579.0,165.5,0.0,103.23759005323593,0.0,23.33452377915607,
012,579,394,252,94,2,252.0,47.0,579.0,411.0,0.0,18.384776310850235,0.0,24.041630560342615,
013,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,311,182,252,420,1,245.0,420.0,311.0,182.0,0.0,0.0,0.0,0.0,
014,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,311,182,245,420,17,217.1764705882353,29.41176470588235,256.11764705882354,310.47058823529414,67.96803963455697,8.993461677306266,122.20826606296998,186.3954524817662,
016,0,0,108,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,311,182,245,30,1,245.0,30.0,311.0,182.0,0.0,0.0,0.0,0.0,
016,311,212,245,30,1,245.0,30.0,311.0,212.0,0.0,0.0,0.0,0.0,
016,311,242,245,30,1,245.0,30.0,311.0,242.0,0.0,0.0,0.0,0.0,
016,311,272,245,30,1,245.0,30.0,311.0,272.0,0.0,0.0,0.0,0.0,
016,311,302,245,30,1,245.0,30.0,311.0,302.0,0.0,0.0,0.0,0.0,
016,311,332,245,30,1,245.0,30.0,311.0,332.0,0.0,0.0,0.0,0.0,
016,311,362,245,30,1,245.0,30.0,311.0,362.0,0.0,0.0,0.0,0.0,
016,311,392,245,30,1,245.0,30.0,311.0,392.0,0.0,0.0,0.0,0.0,
016,311,422,245,30,1,245.0,30.0,311.0,422.0,0.0,0.0,0.0,0.0,
016,311,452,245,30,1,245.0,30.0,311.0,452.0,0.0,0.0,0.0,0.0,
