Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,311,133,520,546,6,213.16666666666666,114.33333333333333,244.83333333333334,105.33333333333333,108.42216870486713,119.06748786577579,285.49705194041263,133.70664406328754,
016,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
017,0,0,216,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,311,149,252,334,2,252.0,167.0,311.0,165.5,0.0,188.09040379562165,0.0,23.33452377915607,
017,579,149,252,153,2,252.0,77.0,579.0,165.5,0.0,60.81118318204309,0.0,23.33452377915607,
017,579,334,252,94,2,252.0,47.0,579.0,351.0,0.0,18.384776310850235,0.0,24.041630560342615,
017,0,0,307,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,311,182,252,300,1,245.0,300.0,311.0,182.0,0.0,0.0,0.0,0.0,
019,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
020,311,182,245,300,13,217.92307692307693,29.23076923076923,239.23076923076923,243.84615384615384,68.5801982334813,10.377490433255419,136.38252200224306,159.72572645728582,
021,0,0,181,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,311,182,245,30,1,245.0,30.0,311.0,182.0,0.0,0.0,0.0,0.0,
021,311,212,245,30,1,245.0,30.0,311.0,212.0,0.0,0.0,0.0,0.0,
021,311,242,245,30,1,245.0,30.0,311.0,242.0,0.0,0.0,0.0,0.0,
021,311,272,245,30,1,245.0,30.0,311.0,272.0,0.0,0.0,0.0,0.0,
