Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,357,194,185,368,1,185.0,368.0,357.0,194.0,0.0,0.0,0.0,0.0,
012,542,194,185,368,1,180.0,275.0,543.0,194.0,0.0,0.0,0.0,0.0,
013,375,208,147,334,13,147.0,22.0,375.0,364.0,0.0,0.0,0.0,101.25545252808199,
014,375,208,147,22,1,147.0,22.0,375.0,208.0,0.0,0.0,0.0,0.0,
014,375,234,147,22,1,147.0,22.0,375.0,234.0,0.0,0.0,0.0,0.0,
014,375,260,147,22,1,147.0,22.0,375.0,260.0,0.0,0.0,0.0,0.0,
014,375,286,147,22,1,147.0,22.0,375.0,286.0,0.0,0.0,0.0,0.0,
014,375,312,147,22,1,147.0,22.0,375.0,312.0,0.0,0.0,0.0,0.0,
014,375,338,147,22,1,147.0,22.0,375.0,338.0,0.0,0.0,0.0,0.0,
014,375,364,147,22,1,147.0,22.0,375.0,364.0,0.0,0.0,0.0,0.0,
014,375,390,147,22,1,147.0,22.0,375.0,390.0,0.0,0.0,0.0,0.0,
014,375,416,147,22,1,147.0,22.0,375.0,416.0,0.0,0.0,0.0,0.0,
014,375,442,147,22,1,147.0,22.0,375.0,442.0,0.0,0.0,0.0,0.0,
014,375,468,147,22,1,147.0,22.0,375.0,468.0,0.0,0.0,0.0,0.0,
014,375,494,147,22,1,147.0,22.0,375.0,494.0,0.0,0.0,0.0,0.0,
014,375,520,147,22,1,147.0,22.0,375.0,520.0,0.0,0.0,0.0,0.0,
015,375,208,147,22,1,140.0,16.0,375.0,211.0,0.0,0.0,0.0,0.0,
016,375,211,140,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,375,234,147,22,1,118.0,16.0,375.0,237.0,0.0,0.0,0.0,0.0,
019,375,237,118,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
021,375,260,147,22,1,134.0,16.0,375.0,263.0,0.0,0.0,0.0,0.0,
022,375,263,134,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
024,375,286,147,22,1,89.0,16.0,375.0,289.0,0.0,0.0,0.0,0.0,
025,375,289,89,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
027,375,312,147,22,1,85.0,16.0,375.0,315.0,0.0,0.0,0.0,0.0,
028,375,315,85,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,375,338,147,22,1,96.0,16.0,375.0,341.0,0.0,0.0,0.0,0.0,
031,375,341,96,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
033,375,364,147,22,1,87.0,16.0,375.0,367.0,0.0,0.0,0.0,0.0,
034,375,367,87,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
036,375,390,147,22,1,94.0,16.0,375.0,393.0,0.0,0.0,0.0,0.0,
037,375,393,94,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
039,375,416,147,22,1,33.0,16.0,375.0,419.0,0.0,0.0,0.0,0.0,
040,375,419,33,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
042,375,442,147,22,1,59.0,16.0,375.0,445.0,0.0,0.0,0.0,0.0,
043,375,445,59,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
045,375,468,147,22,1,129.0,16.0,375.0,471.0,0.0,0.0,0.0,0.0,
046,375,471,129,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
048,375,494,147,22,1,68.0,16.0,375.0,497.0,0.0,0.0,0.0,0.0,
049,375,497,68,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
