Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,331,306,609,253,2,609.0,114.5,331.0,432.0,0.0,160.51323932934628,0.0,178.19090885900997,
000,331,583,609,427,3,625.0,134.33333333333334,323.0,771.0,13.856406460551018,111.00600584352783,6.928203230275509,163.25440269714014,
001,331,306,609,228,2,609.0,102.0,331.0,409.5,0.0,114.5512985522207,0.0,146.37110370561533,
001,331,558,609,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,331,306,609,183,1,609.0,183.0,331.0,306.0,0.0,0.0,0.0,0.0,
002,331,513,609,21,1,609.0,21.0,331.0,513.0,0.0,0.0,0.0,0.0,
003,331,306,609,183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,331,513,609,21,1,609.0,21.0,331.0,513.0,0.0,0.0,0.0,0.0,
006,331,513,609,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,319,583,633,246,1,633.0,0.0,319.0,583.0,0.0,0.0,0.0,0.0,
008,331,853,609,24,1,609.0,0.0,331.0,877.0,0.0,0.0,0.0,0.0,
008,319,877,633,133,1,633.0,0.0,319.0,877.0,0.0,0.0,0.0,0.0,
009,319,583,633,0,6,105.33333333333333,123.0,264.6666666666667,329.0,115.38746321271937,134.73974914627087,319.0333315919618,278.24305921262436,
010,319,583,211,246,2,187.0,117.0,331.0,686.0,0.0,108.89444430272832,0.0,145.6639969244288,
010,0,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,529,583,211,246,2,187.0,117.0,541.0,686.0,0.0,108.89444430272832,0.0,145.6639969244288,
010,0,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,740,583,210,246,2,187.0,117.0,752.0,686.0,0.0,108.89444430272832,0.0,145.6639969244288,
010,0,75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,541,583,187,194,2,187.0,93.0,541.0,639.5,0.0,16.97056274847714,0.0,79.90306627407988,
011,541,789,187,40,1,187.0,40.0,541.0,789.0,0.0,0.0,0.0,0.0,
012,541,583,187,105,6,31.166666666666668,17.5,541.0,626.3333333333334,76.3424303167424,42.86607049870562,0.0,21.22891110412088,
012,541,696,187,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,635,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,541,583,187,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
