Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
003,356,6807,275,108,1,275.0,108.0,356.0,6807.0,0.0,0.0,0.0,0.0,
004,356,6807,275,108,5,109.4,45.2,364.2,6616.8,108.22107003721595,44.66766168045961,228.87157971229192,437.13407554204696,
005,601,6807,30,20,1,75.0,18.0,556.0,6807.0,0.0,0.0,0.0,0.0,
005,356,6807,142,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,356,6807,275,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,508,6828,100,86,2,11.0,8.0,288.0,6366.0,15.556349186104045,11.313708498984761,407.29350596345137,750.9474016201135,
006,556,6807,75,18,2,32.5,11.5,568.5,6810.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
007,561,6810,11,13,1,9.0,12.0,562.0,6810.0,0.0,0.0,0.0,0.0,
007,576,6811,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,576,6897,22,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,5835,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
