Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
004,221,2599,1460,285,2,1420.0,127.5,241.0,2636.5,0.0,130.8147545195113,0.0,24.748737341529164,
004,0,1804,1227,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1804,796,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1804,1623,1805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,1804,1480,646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,241,2619,1420,35,2,163.0,33.0,366.5,2619.0,124.45079348883236,2.8284271247461903,177.48380207782344,0.0,
005,241,2654,1420,220,4,732.5,106.5,584.75,2735.0,793.8566201357354,87.68694315575154,687.5,92.37965143904798,
006,241,2654,1420,220,2,2457.0,210.0,120.5,2229.0,1466.5394641808996,14.142135623730951,170.41273426595797,601.0407640085654,
006,241,2709,45,100,1,13.0,22.0,255.0,2748.0,0.0,0.0,0.0,0.0,
006,1616,2709,45,100,1,13.0,22.0,1635.0,2748.0,0.0,0.0,0.0,0.0,
006,241,2868,1420,6,1,1420.0,0.0,241.0,2870.0,0.0,0.0,0.0,0.0,
007,241,2654,3494,200,16,208.8125,200.0,1807.3125,2654.0,43.4038688751744,0.0,1078.0230497690359,0.0,
007,0,1804,1420,220,1,0.0,0.0,0.0,1804.0,0.0,0.0,0.0,0.0,
008,241,2654,145,200,1,145.0,200.0,241.0,2654.0,0.0,0.0,0.0,0.0,
008,396,2654,173,200,1,173.0,200.0,396.0,2654.0,0.0,0.0,0.0,0.0,
008,579,2654,162,200,1,162.0,200.0,579.0,2654.0,0.0,0.0,0.0,0.0,
008,751,2654,243,200,2,211.5,115.5,767.0,2735.0,44.54772721475249,119.50104602052653,22.627416997969522,114.5512985522207,
008,1004,2654,145,200,1,145.0,200.0,1004.0,2654.0,0.0,0.0,0.0,0.0,
008,1159,2654,193,200,1,193.0,200.0,1159.0,2654.0,0.0,0.0,0.0,0.0,
008,1362,2654,270,200,1,270.0,174.0,1362.0,2666.0,0.0,0.0,0.0,0.0,
008,1645,2654,243,200,1,243.0,200.0,1645.0,2654.0,0.0,0.0,0.0,0.0,
008,1898,2654,214,200,1,214.0,200.0,1898.0,2654.0,0.0,0.0,0.0,0.0,
008,2122,2654,200,200,1,200.0,200.0,2122.0,2654.0,0.0,0.0,0.0,0.0,
008,2332,2654,253,200,1,253.0,200.0,2332.0,2654.0,0.0,0.0,0.0,0.0,
008,2595,2654,270,200,1,270.0,192.0,2595.0,2658.0,0.0,0.0,0.0,0.0,
008,2875,2654,252,200,1,252.0,200.0,2875.0,2654.0,0.0,0.0,0.0,0.0,
008,3137,2654,162,200,1,162.0,200.0,3137.0,2654.0,0.0,0.0,0.0,0.0,
008,3309,2654,193,200,1,193.0,200.0,3309.0,2654.0,0.0,0.0,0.0,0.0,
008,3512,2654,223,200,1,223.0,200.0,3512.0,2654.0,0.0,0.0,0.0,0.0,
009,751,2654,243,200,1,243.0,200.0,751.0,2654.0,0.0,0.0,0.0,0.0,
009,783,2816,180,31,1,178.0,29.0,784.0,2817.0,0.0,0.0,0.0,0.0,
010,751,2654,243,200,1,243.0,200.0,751.0,2654.0,0.0,0.0,0.0,0.0,
011,751,2654,243,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,255,2748,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1635,2748,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
