Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,241,1749,272,31,1,272.0,26.0,241.0,1751.0,0.0,0.0,0.0,0.0,
005,513,1749,75,35,1,60.0,18.0,528.0,1757.0,0.0,0.0,0.0,0.0,
006,241,1751,272,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,528,1757,60,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,227,1784,188,200,1,188.0,200.0,227.0,1784.0,0.0,0.0,0.0,0.0,
011,227,1784,188,200,1,188.0,200.0,227.0,1784.0,0.0,0.0,0.0,0.0,
012,227,1784,188,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,425,1791,270,186,1,270.0,186.0,425.0,1791.0,0.0,0.0,0.0,0.0,
015,425,1791,270,186,1,270.0,186.0,425.0,1791.0,0.0,0.0,0.0,0.0,
016,425,1791,270,186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,956,1784,145,200,1,95.0,200.0,981.0,1784.0,0.0,0.0,0.0,0.0,
019,981,1784,95,200,1,95.0,200.0,981.0,1784.0,0.0,0.0,0.0,0.0,
020,981,1784,95,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,1111,1798,270,172,1,270.0,171.0,1111.0,1798.0,0.0,0.0,0.0,0.0,
023,1111,1798,270,171,1,270.0,171.0,1111.0,1798.0,0.0,0.0,0.0,0.0,
024,1111,1798,270,171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,1391,1820,270,128,1,270.0,127.0,1391.0,1820.0,0.0,0.0,0.0,0.0,
026,1436,1946,180,31,1,178.0,29.0,1437.0,1947.0,0.0,0.0,0.0,0.0,
027,1391,1820,270,127,1,270.0,127.0,1391.0,1820.0,0.0,0.0,0.0,0.0,
028,1391,1820,270,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,0,934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
